t n p
1 10000 0
2 9458 0.000105731
3 8992 0.000278025
4 8442 0.000473821
5 8132 0.00104525
6 7898 0.00132945
7 7512 0.00119808
8 7206 0.00131835
9 6870 0.0010917
10 6592 0.00159284
11 6216 0.00152831
12 5854 0.00187906
13 5544 0.00234488
14 5226 0.00344432
15 4852 0.00401896
16 4610 0.00455531
17 4438 0.00540784
18 4184 0.00501912
19 3886 0.00527535
20 3716 0.0060549
21 3386 0.00679268
22 3236 0.00556242
23 3108 0.00820463
24 2940 0.00833333
25 2810 0.00818505
26 2612 0.00937979
27 2438 0.00943396
28 2316 0.00863558
29 2258 0.010186
30 2118 0.0113314
31 1998 0.0115115
32 1818 0.0137514
33 1686 0.0180902
34 1654 0.0220677
35 1516 0.0224274
36 1472 0.0227582
37 1416 0.0211864
38 1324 0.0260574
39 1300 0.03
40 1286 0.0349922
41 1244 0.034164
42 1176 0.0365646
43 1132 0.0397527
44 1086 0.0501842
45 1060 0.05
46 1012 0.055336
47 1000 0.058
48 994 0.0774648
49 942 0.0854565
50 940 0.0930851
51 850 0.104706
52 854 0.120609
53 830 0.131325
54 828 0.147947
55 794 0.154282
56 798 0.182957
57 794 0.190176
58 804 0.20398
59 754 0.217507
60 776 0.232603
61 782 0.247442
62 812 0.280788
63 824 0.324636
64 842 0.381829
65 858 0.40035
66 836 0.416866
67 904 0.446903
68 912 0.429825
69 964 0.444502
70 986 0.485801
71 966 0.507764
72 1016 0.527559
73 1096 0.557482
74 1198 0.565943
75 1294 0.581917
76 1364 0.622434
77 1552 0.656572
78 1646 0.681652
79 1782 0.700056
80 1868 0.720289
81 2126 0.740122
82 2252 0.759325
83 2514 0.785601
84 2756 0.800798
85 3068 0.813559
86 3376 0.833531
87 3744 0.847623
88 4174 0.860925
89 4706 0.878134
90 5264 0.887538
91 5862 0.896196
92 6390 0.904538
93 7372 0.9121
94 8348 0.917405
95 9454 0.919505
96 10000 0.9298
97 10000 0.9362
98 10000 0.93975
99 10000 0.9447
100 10000 0.9484
101 10000 0.95315
102 10000 0.9577
103 10000 0.9629
104 10000 0.96775
105 10000 0.9713
106 10000 0.97495
107 10000 0.97905
108 10000 0.9831
109 10000 0.9848
110 10000 0.98545
111 10000 0.9866
112 10000 0.9886
113 10000 0.9903
114 10000 0.98975
115 10000 0.9899
116 10000 0.99055
117 10000 0.9918
118 10000 0.99205
119 10000 0.99315
120 10000 0.99305
121 10000 0.99395
122 10000 0.99495
123 10000 0.99545
124 10000 0.99555
125 10000 0.99665
126 10000 0.9971
127 10000 0.99755
128 10000 0.9976
129 10000 0.99805
130 10000 0.9983
131 10000 0.9986
132 10000 0.99875
133 10000 0.99815
134 10000 0.9984
135 10000 0.99895
136 10000 0.99955
137 10000 0.99975
138 10000 0.99955
139 10000 0.99925
140 10000 0.99915
141 10000 0.99915
142 10000 0.9992
143 10000 0.9993
144 10000 0.99925
145 10000 0.99945
146 10000 0.99935
147 10000 0.9994
148 10000 0.99925
149 10000 0.9995
150 10000 0.99965
151 10000 0.9998
152 10000 1
