t n p
1 10000 0
2 9752 0.000102543
3 9262 0.00026992
4 8652 0.000520111
5 8070 0.000557621
6 7714 0.000842624
7 7180 0.00118384
8 6826 0.00175798
9 6528 0.00153186
10 6142 0.00187235
11 5870 0.00272572
12 5538 0.00279884
13 5172 0.00309358
14 4922 0.00314913
15 4654 0.00397508
16 4394 0.00386891
17 4276 0.00491113
18 4150 0.0053012
19 3986 0.00752634
20 3868 0.00659255
21 3656 0.00642779
22 3386 0.00664501
23 3254 0.00722188
24 3194 0.00845335
25 2984 0.0080429
26 2858 0.00752274
27 2670 0.00524345
28 2544 0.00511006
29 2408 0.00477575
30 2212 0.00632911
31 2124 0.00753296
32 1970 0.0106599
33 1890 0.00925926
34 1790 0.0100559
35 1652 0.0102906
36 1610 0.0108696
37 1528 0.013089
38 1438 0.0159944
39 1358 0.0187776
40 1336 0.0213323
41 1326 0.0214932
42 1292 0.0224458
43 1248 0.0168269
44 1138 0.0193322
45 1032 0.0198643
46 972 0.0200617
47 952 0.0194328
48 946 0.0174419
49 904 0.0182522
50 844 0.0189573
51 834 0.0185851
52 826 0.0193705
53 762 0.0229659
54 764 0.0281414
55 728 0.0336538
56 716 0.0377095
57 716 0.0439944
58 738 0.0386179
59 724 0.0448895
60 718 0.0431755
61 672 0.0379464
62 636 0.0361635
63 562 0.0373665
64 540 0.0453704
65 522 0.0431034
66 512 0.0478516
67 482 0.0456432
68 462 0.0551948
69 482 0.0497925
70 448 0.0613839
71 386 0.0777202
72 358 0.0879888
73 330 0.109091
74 296 0.106419
75 282 0.134752
76 264 0.160985
77 282 0.203901
78 262 0.21374
79 258 0.166667
80 250 0.204
81 244 0.233607
82 264 0.293561
83 282 0.287234
84 258 0.27907
85 228 0.287281
86 232 0.280172
87 212 0.278302
88 190 0.286842
89 186 0.354839
90 202 0.356436
91 202 0.341584
92 216 0.347222
93 198 0.469697
94 230 0.523913
95 266 0.526316
96 258 0.532946
97 258 0.54845
98 268 0.570896
99 274 0.594891
100 272 0.604779
101 246 0.658537
102 264 0.681818
103 260 0.696154
104 286 0.727273
105 308 0.737013
106 336 0.735119
107 326 0.768405
108 340 0.780882
109 332 0.737952
110 334 0.747006
111 372 0.778226
112 382 0.814136
113 452 0.815265
114 486 0.790123
115 490 0.776531
116 514 0.785992
117 538 0.812268
118 580 0.813793
119 606 0.84571
120 594 0.862795
121 584 0.875856
122 636 0.880503
123 650 0.898462
124 688 0.893895
125 734 0.884877
126 828 0.88587
127 906 0.884106
128 912 0.894737
129 990 0.881313
130 1094 0.893053
131 1196 0.915134
132 1284 0.925623
133 1354 0.92356
134 1516 0.921834
135 1680 0.933036
136 1744 0.93406
137 1782 0.930976
138 1910 0.926702
139 2118 0.927762
140 2320 0.933621
141 2532 0.939573
142 2718 0.941869
143 2920 0.947089
144 3148 0.945362
145 3318 0.953586
146 3512 0.957859
147 3768 0.959528
148 4064 0.96346
149 4330 0.967783
150 4592 0.97365
151 4844 0.975434
152 5152 0.978746
153 5512 0.976869
154 5870 0.975213
155 6398 0.976164
156 6920 0.976662
157 7494 0.975314
158 8072 0.977453
159 8746 0.978161
160 9336 0.97906
161 10000 0.97895
162 10000 0.98035
163 10000 0.98355
164 10000 0.98615
165 10000 0.9865
166 10000 0.98765
167 10000 0.9885
168 10000 0.9899
169 10000 0.9907
170 10000 0.99205
171 10000 0.9924
172 10000 0.9917
173 10000 0.99205
174 10000 0.9926
175 10000 0.99235
176 10000 0.9935
177 10000 0.99365
178 10000 0.9948
179 10000 0.99505
180 10000 0.9961
181 10000 0.9975
182 10000 0.9977
183 10000 0.997
184 10000 0.99765
185 10000 0.99765
186 10000 0.99785
187 10000 0.99825
188 10000 0.9979
189 10000 0.9971
190 10000 0.99725
191 10000 0.99825
192 10000 0.99875
193 10000 0.9985
194 10000 0.99855
195 10000 0.9988
196 10000 0.99875
197 10000 0.9989
198 10000 0.9987
199 10000 0.9985
200 10000 0.9987
201 10000 0.99895
202 10000 0.99935
203 10000 0.99955
204 10000 0.9994
205 10000 0.9992
206 10000 0.99935
207 10000 0.9995
208 10000 0.9994
209 10000 0.9992
210 10000 0.9994
211 10000 0.99905
212 10000 0.99945
213 10000 0.99945
214 10000 0.999
215 10000 0.999
216 10000 0.99925
217 10000 0.99955
218 10000 0.99985
219 10000 0.99995
220 10000 1
