t n p
2 9440 0
3 8844 5.65355e-05
4 8384 0.00023855
5 8116 0.00055446
6 7546 0.00112642
7 7222 0.00124619
8 6702 0.00313339
9 6414 0.00304022
10 6150 0.00390244
11 5780 0.00363322
12 5454 0.0030253
13 5236 0.0040107
14 4898 0.00367497
15 4584 0.00458115
16 4456 0.00628366
17 4192 0.00572519
18 3882 0.00528078
19 3798 0.00434439
20 3676 0.00326442
21 3454 0.00463231
22 3380 0.00532544
23 3178 0.00487728
24 3040 0.00328947
25 2836 0.0038787
26 2656 0.00244729
27 2604 0.00268817
28 2500 0.0026
29 2356 0.00424448
30 2230 0.00358744
31 2112 0.00402462
32 1952 0.00512295
33 1900 0.00552632
34 1778 0.00646794
35 1714 0.0075846
36 1552 0.0115979
37 1492 0.0147453
38 1410 0.0141844
39 1346 0.00742942
40 1322 0.0102118
41 1280 0.009375
42 1182 0.0131134
43 1078 0.00974026
44 1014 0.0162722
45 952 0.019958
46 872 0.0206422
47 834 0.0245803
48 748 0.0220588
49 660 0.0227273
50 608 0.0222039
51 600 0.0233333
52 542 0.0341328
53 544 0.0496324
54 498 0.0461847
55 488 0.0512295
56 454 0.0561674
57 412 0.0485437
58 432 0.0405093
59 416 0.0456731
60 388 0.0670103
61 352 0.0681818
62 348 0.0977011
63 346 0.117052
64 336 0.114583
65 334 0.128743
66 330 0.10303
67 310 0.135484
68 294 0.132653
69 304 0.157895
70 292 0.183219
71 288 0.210069
72 282 0.228723
73 298 0.266779
74 276 0.313406
75 278 0.329137
76 276 0.34058
77 302 0.347682
78 288 0.347222
79 280 0.373214
80 294 0.323129
81 284 0.285211
82 294 0.27381
83 288 0.272569
84 294 0.30102
85 270 0.296296
86 268 0.229478
87 250 0.24
88 248 0.235887
89 214 0.214953
90 212 0.221698
91 238 0.201681
92 254 0.224409
93 238 0.233193
94 224 0.245536
95 196 0.267857
96 184 0.293478
97 186 0.298387
98 176 0.306818
99 168 0.375
100 146 0.407534
101 176 0.423295
102 178 0.429775
103 188 0.409574
104 190 0.481579
105 182 0.505495
106 174 0.514368
107 172 0.593023
108 176 0.571023
109 196 0.571429
110 200 0.595
111 190 0.605263
112 196 0.635204
113 186 0.637097
114 200 0.6925
115 198 0.671717
116 214 0.668224
117 214 0.679907
118 226 0.681416
119 222 0.686937
120 196 0.701531
121 210 0.685714
122 216 0.68287
123 230 0.713043
124 250 0.678
125 254 0.683071
126 256 0.660156
127 246 0.662602
128 258 0.653101
129 252 0.708333
130 262 0.73855
131 272 0.753676
132 314 0.77707
133 346 0.771676
134 364 0.781593
135 378 0.777778
136 354 0.79096
137 352 0.776989
138 384 0.790365
139 394 0.793147
140 380 0.822368
141 432 0.815972
142 442 0.807692
143 474 0.802743
144 458 0.79476
145 500 0.81
146 500 0.809
147 504 0.84127
148 524 0.857824
149 540 0.9
150 582 0.896907
151 574 0.914634
152 558 0.896953
153 576 0.901042
154 624 0.894231
155 616 0.895292
156 646 0.902477
157 668 0.892964
158 694 0.886888
159 710 0.900704
160 784 0.907526
161 838 0.910501
162 876 0.909247
163 930 0.91828
164 998 0.932365
165 1052 0.926806
166 1106 0.93038
167 1244 0.932878
168 1330 0.942105
169 1432 0.930168
170 1500 0.93
171 1574 0.926938
172 1670 0.92515
173 1718 0.919383
174 1804 0.910754
175 1890 0.928571
176 2038 0.9237
177 2172 0.928407
178 2240 0.932589
179 2408 0.932309
180 2516 0.936606
181 2704 0.931213
182 2914 0.933596
183 3076 0.947497
184 3198 0.949812
185 3390 0.949115
186 3564 0.946549
187 3866 0.94775
188 4096 0.95105
189 4496 0.951624
190 4908 0.954564
191 5380 0.952509
192 5766 0.953521
193 6158 0.954531
194 6650 0.955714
195 7060 0.959065
196 7478 0.960752
197 8124 0.962949
198 8692 0.965831
199 9408 0.968059
200 10000 0.9698
201 10000 0.96905
202 10000 0.9703
203 10000 0.97345
204 10000 0.9761
205 10000 0.9784
206 10000 0.9798
207 10000 0.98165
208 10000 0.9827
209 10000 0.9848
210 10000 0.983
211 10000 0.9829
212 10000 0.98275
213 10000 0.9813
214 10000 0.98325
215 10000 0.98525
216 10000 0.9851
217 10000 0.9851
218 10000 0.9867
219 10000 0.98975
220 10000 0.9916
221 10000 0.9931
222 10000 0.99435
223 10000 0.9952
224 10000 0.99615
225 10000 0.99695
226 10000 0.99745
227 10000 0.99815
228 10000 0.9985
229 10000 0.99845
230 10000 0.99855
231 10000 0.99845
232 10000 0.9989
233 10000 0.999
234 10000 0.99895
235 10000 0.99875
236 10000 0.9988
237 10000 0.9988
238 10000 0.99805
239 10000 0.9978
240 10000 0.99785
241 10000 0.9984
242 10000 0.9986
243 10000 0.99855
244 10000 0.99895
245 10000 0.9991
246 10000 0.9989
247 10000 0.99925
248 10000 0.9993
249 10000 0.99935
250 10000 0.9995
251 10000 0.9995
252 10000 0.99965
253 10000 0.9997
254 10000 0.99975
255 10000 0.9996
256 10000 0.99965
257 10000 0.9997
258 10000 0.99955
259 10000 0.9996
260 10000 0.9997
261 10000 0.9997
262 10000 0.99985
263 10000 0.9997
264 10000 0.9998
265 10000 0.9997
266 10000 0.99975
267 10000 0.99985
268 10000 0.99985
269 10000 0.99975
270 10000 0.9997
271 10000 0.9996
272 10000 0.9994
273 10000 0.99915
274 10000 0.9989
275 10000 0.99915
276 10000 0.99925
277 10000 0.99945
278 10000 0.9995
279 10000 0.99945
280 10000 0.9995
281 10000 0.9997
282 10000 0.9994
283 10000 0.9994
284 10000 0.9994
285 10000 0.9994
286 10000 0.9992
287 10000 0.9995
288 10000 0.9997
289 10000 0.99995
290 10000 0.99995
291 10000 0.9999
292 10000 0.9999
293 10000 1
