t n p
0 10000 0.005
1 9646 0.00544267
2 9022 0.00676125
3 8536 0.00638472
4 8018 0.00692193
5 7560 0.00747354
6 7256 0.00833793
7 6898 0.00732096
8 6540 0.00772171
9 6234 0.00737889
10 5796 0.00716011
11 5552 0.00747478
12 5286 0.00652667
13 5034 0.00754867
14 4730 0.0114165
15 4526 0.0113787
16 4272 0.0135768
17 4194 0.0134716
18 3868 0.0171923
19 3734 0.0190145
20 3574 0.0195859
21 3366 0.0221331
22 3202 0.0288882
23 2988 0.0316265
24 2820 0.0336879
25 2568 0.0358255
26 2442 0.0300983
27 2336 0.0361729
28 2300 0.0354348
29 2106 0.0382241
30 2014 0.0357498
31 1888 0.0370763
32 1866 0.0466238
33 1740 0.0471264
34 1642 0.0499391
35 1572 0.0461196
36 1472 0.0417799
37 1388 0.0399856
38 1296 0.0378086
39 1314 0.0407154
40 1236 0.038835
41 1164 0.0528351
42 1076 0.0571561
43 1032 0.0508721
44 956 0.0439331
45 920 0.0516304
46 930 0.0413978
47 836 0.055622
48 800 0.0525
49 776 0.0657216
50 722 0.0630194
51 634 0.0701893
52 642 0.076324
53 614 0.0741042
54 598 0.0877926
55 588 0.079932
56 554 0.0857401
57 538 0.0873606
58 502 0.0996016
59 460 0.106522
60 464 0.107759
61 436 0.115826
62 406 0.110837
63 384 0.0950521
64 338 0.0887574
65 334 0.107784
66 322 0.0962733
67 316 0.096519
68 314 0.0828025
69 300 0.0883333
70 288 0.0694444
71 258 0.133721
72 264 0.170455
73 278 0.18705
74 254 0.202756
75 226 0.19469
76 230 0.21087
77 218 0.206422
78 200 0.205
79 170 0.188235
80 162 0.191358
81 138 0.199275
82 130 0.196154
83 116 0.25
84 112 0.241071
85 106 0.264151
86 96 0.333333
87 84 0.386905
88 76 0.361842
89 80 0.3
90 94 0.361702
91 102 0.382353
92 96 0.364583
93 100 0.435
94 84 0.392857
95 72 0.458333
96 88 0.409091
97 82 0.481707
98 88 0.482955
99 100 0.51
100 118 0.516949
101 114 0.570175
102 124 0.568548
103 128 0.578125
104 148 0.543919
105 146 0.606164
106 150 0.68
107 160 0.74375
108 172 0.758721
109 190 0.757895
110 210 0.742857
111 240 0.7375
112 236 0.716102
113 222 0.72973
114 214 0.768692
115 230 0.776087
116 252 0.779762
117 252 0.769841
118 232 0.790948
119 264 0.806818
120 282 0.804965
121 304 0.840461
122 370 0.835135
123 384 0.795573
124 400 0.79875
125 430 0.805814
126 432 0.809028
127 460 0.813043
128 474 0.82384
129 518 0.80695
130 518 0.821429
131 528 0.827652
132 540 0.85463
133 578 0.871972
134 606 0.870462
135 664 0.85994
136 700 0.893571
137 722 0.903047
138 796 0.925879
139 854 0.933255
140 864 0.952546
141 906 0.944812
142 984 0.935467
143 1042 0.932342
144 1070 0.93271
145 1140 0.938158
146 1166 0.93482
147 1204 0.928571
148 1272 0.931211
149 1340 0.93694
150 1424 0.943118
151 1576 0.952411
152 1688 0.963863
153 1754 0.967218
154 1850 0.964865
155 1940 0.966495
156 2166 0.967221
157 2310 0.969264
158 2524 0.969295
159 2770 0.972744
160 2894 0.977713
161 3176 0.978275
162 3378 0.975429
163 3656 0.972374
164 3866 0.971935
165 4036 0.971878
166 4274 0.972859
167 4462 0.971201
168 4850 0.97433
169 5234 0.974303
170 5670 0.975573
171 6050 0.977603
172 6586 0.976237
173 7046 0.977789
174 7406 0.979814
175 7850 0.979682
176 8520 0.98081
177 9116 0.98179
178 9746 0.983019
179 10000 0.98415
180 10000 0.98655
181 10000 0.98745
182 10000 0.98745
183 10000 0.98835
184 10000 0.9902
185 10000 0.99
186 10000 0.99065
187 10000 0.9911
188 10000 0.99205
189 10000 0.9918
190 10000 0.99215
191 10000 0.99145
192 10000 0.9914
193 10000 0.9915
194 10000 0.99165
195 10000 0.99095
196 10000 0.99075
197 10000 0.99005
198 10000 0.99125
199 10000 0.99185
200 10000 0.99295
201 10000 0.99465
202 10000 0.99405
203 10000 0.9943
204 10000 0.9945
205 10000 0.9948
206 10000 0.9944
207 10000 0.99435
208 10000 0.99465
209 10000 0.99465
210 10000 0.99515
211 10000 0.99535
212 10000 0.99595
213 10000 0.9963
214 10000 0.99615
215 10000 0.9968
216 10000 0.9977
217 10000 0.9973
218 10000 0.99745
219 10000 0.9981
220 10000 0.99755
221 10000 0.9973
222 10000 0.99705
223 10000 0.99755
224 10000 0.99775
225 10000 0.9986
226 10000 0.99895
227 10000 0.9986
228 10000 0.99905
229 10000 0.9996
230 10000 0.9997
231 10000 0.99955
232 10000 0.9996
233 10000 0.99985
234 10000 0.9999
235 10000 0.99995
236 10000 0.99995
237 10000 1
