t n p
0 10000 0.005
1 9262 0.00572231
2 8840 0.00644796
3 8474 0.00713949
4 8110 0.00789149
5 7772 0.00772002
6 7318 0.0099754
7 6898 0.011815
8 6548 0.0103849
9 6334 0.0101831
10 6048 0.0114914
11 5830 0.0131218
12 5680 0.0144366
13 5356 0.0158701
14 5212 0.0164045
15 5004 0.0173861
16 4796 0.0177231
17 4680 0.0161325
18 4524 0.0188992
19 4230 0.0204492
20 3964 0.0220737
21 3822 0.0223705
22 3570 0.0214286
23 3326 0.0233013
24 3222 0.0270019
25 2952 0.0282859
26 2878 0.0304031
27 2732 0.03459
28 2610 0.0402299
29 2528 0.0462816
30 2428 0.0525124
31 2252 0.053286
32 2092 0.0604685
33 2066 0.0701839
34 1992 0.0680221
35 1926 0.0698339
36 1860 0.0736559
37 1774 0.0735626
38 1682 0.074019
39 1680 0.0854167
40 1578 0.0811153
41 1526 0.0982962
42 1474 0.10346
43 1410 0.100709
44 1368 0.101974
45 1388 0.113473
46 1322 0.130484
47 1350 0.14
48 1382 0.156657
49 1292 0.176084
50 1232 0.169643
51 1182 0.184856
52 1126 0.171403
53 1088 0.169118
54 1082 0.177449
55 1042 0.18618
56 962 0.201663
57 938 0.204691
58 906 0.215784
59 890 0.246629
60 850 0.252941
61 858 0.247086
62 866 0.287529
63 848 0.320755
64 872 0.324541
65 830 0.36506
66 830 0.387952
67 820 0.397561
68 820 0.42622
69 772 0.422927
70 740 0.444595
71 790 0.458228
72 818 0.501222
73 820 0.52622
74 816 0.539216
75 826 0.575061
76 836 0.610646
77 840 0.645238
78 844 0.652844
79 890 0.677528
80 938 0.672175
81 968 0.681818
82 1060 0.702358
83 1132 0.742491
84 1208 0.745033
85 1336 0.730539
86 1412 0.734773
87 1512 0.758267
88 1578 0.786755
89 1606 0.800125
90 1662 0.815584
91 1728 0.804688
92 1832 0.81714
93 1920 0.821615
94 1974 0.818642
95 2124 0.831215
96 2246 0.840606
97 2364 0.859137
98 2504 0.856629
99 2654 0.852298
100 2794 0.859878
101 2950 0.864576
102 3214 0.868544
103 3418 0.87756
104 3550 0.877465
105 3778 0.88208
106 4122 0.884401
107 4354 0.891824
108 4910 0.903462
109 5192 0.908802
110 5430 0.917495
111 5778 0.923676
112 6172 0.923445
113 6654 0.925609
114 7146 0.928911
115 7634 0.934176
116 8118 0.94001
117 8792 0.945689
118 9360 0.947436
119 9948 0.947628
120 10000 0.94925
121 10000 0.95215
122 10000 0.9546
123 10000 0.95745
124 10000 0.95895
125 10000 0.961
126 10000 0.9628
127 10000 0.96415
128 10000 0.9699
129 10000 0.97365
130 10000 0.9743
131 10000 0.97235
132 10000 0.9728
133 10000 0.9738
134 10000 0.97615
135 10000 0.97865
136 10000 0.9822
137 10000 0.9847
138 10000 0.9866
139 10000 0.98665
140 10000 0.987
141 10000 0.988
142 10000 0.98965
143 10000 0.99095
144 10000 0.9906
145 10000 0.9906
146 10000 0.9907
147 10000 0.9913
148 10000 0.99115
149 10000 0.99315
150 10000 0.9935
151 10000 0.9941
152 10000 0.99345
153 10000 0.99325
154 10000 0.9933
155 10000 0.9937
156 10000 0.9944
157 10000 0.99505
158 10000 0.99495
159 10000 0.99645
160 10000 0.9967
161 10000 0.99665
162 10000 0.9972
163 10000 0.9968
164 10000 0.9966
165 10000 0.9967
166 10000 0.9962
167 10000 0.9963
168 10000 0.9963
169 10000 0.99705
170 10000 0.9974
171 10000 0.9974
172 10000 0.99715
173 10000 0.9975
174 10000 0.99755
175 10000 0.99745
176 10000 0.9978
177 10000 0.99675
178 10000 0.9973
179 10000 0.9971
180 10000 0.9972
181 10000 0.99765
182 10000 0.9982
183 10000 0.9982
184 10000 0.998
185 10000 0.99835
186 10000 0.99845
187 10000 0.9993
188 10000 0.99935
189 10000 0.99935
190 10000 0.9994
191 10000 0.99935
192 10000 0.99925
193 10000 0.99905
194 10000 0.99975
195 10000 0.9998
196 10000 1
