t n p
2 10000 0.0002
3 9792 0.000306373
4 9776 0.000409165
5 9722 0.000617157
6 9756 0.000922509
7 9696 0.000825083
8 9834 0.000915192
9 9770 0.000921187
10 9758 0.00081984
11 9814 0.000917057
12 9802 0.0005101
13 9762 0.00051219
14 9762 0.000717066
15 9596 0.000833681
16 9738 0.0010269
17 9584 0.00135643
18 9554 0.00157002
19 9708 0.0013391
20 9640 0.00103734
21 9726 0.00102817
22 9758 0.00112728
23 9852 0.00101502
24 9790 0.0011236
25 9874 0.000708933
26 9860 0.000912779
27 9892 0.00111201
28 9950 0.00130653
29 9984 0.0015024
30 10000 0.0013
31 10000 0.0009
32 10000 0.0014
33 10000 0.0014
34 10000 0.0014
35 10000 0.0012
36 9822 0.000814498
37 9826 0.000712396
38 9906 0.000807591
39 9848 0.00101543
40 9894 0.000707499
41 9682 0.00092956
42 9756 0.000820008
43 9754 0.000922698
44 9782 0.00102229
45 9710 0.000823893
46 9818 0.000916684
47 9762 0.000819504
48 9812 0.000917244
49 9736 0.000924404
50 9530 0.000944386
51 9472 0.00105574
52 9548 0.00146628
53 9686 0.0012389
54 9652 0.00145048
55 9490 0.00115911
56 9460 0.00147992
57 9722 0.00154289
58 9954 0.00190878
59 10000 0.0024
60 10000 0.0024
61 9940 0.00221328
62 9962 0.00230877
63 9922 0.00181415
64 9854 0.00213111
65 9976 0.00220529
66 9722 0.00236577
67 9718 0.00267545
68 9762 0.00286826
69 9724 0.00287947
70 9690 0.00278638
71 9812 0.00275173
72 9734 0.00308198
73 9452 0.00327973
74 9250 0.00432432
75 9148 0.00437254
76 9102 0.0045045
77 9180 0.00501089
78 9104 0.00527241
79 9216 0.00607639
80 9268 0.00539491
81 9190 0.00489663
82 9316 0.00504508
83 9556 0.00596484
84 9684 0.005886
85 9520 0.00703782
86 9582 0.00730536
87 9654 0.00766522
88 9750 0.008
89 9852 0.00781567
90 9892 0.0073797
91 9906 0.00959015
92 9910 0.0102926
93 9756 0.0115826
94 9742 0.0122152
95 9736 0.0131471
96 9864 0.0139903
97 9928 0.0133965
98 9876 0.0132645
99 9908 0.0148365
100 9946 0.0157852
101 9970 0.015346
102 9952 0.0156752
103 9960 0.0175703
104 10000 0.01725
105 10000 0.01905
106 9972 0.0194545
107 9966 0.0210716
108 10000 0.02435
109 10000 0.0259
110 10000 0.0258
111 9962 0.027906
112 9810 0.0320082
113 9738 0.0357363
114 9686 0.037993
115 9714 0.0392217
116 9662 0.0418133
117 9664 0.0451159
118 9856 0.0463677
119 9822 0.0474445
120 10000 0.052
121 9978 0.0546202
122 10000 0.05705
123 10000 0.05995
124 10000 0.0623
125 10000 0.06465
126 9868 0.0706323
127 9856 0.072849
128 9986 0.0785099
129 10000 0.08205
130 10000 0.08615
131 9962 0.0917486
132 9972 0.0938628
133 10000 0.09585
134 10000 0.09865
