t n p
2 9928 0.00020145
3 9816 0.000101874
4 9662 0.000103498
5 9788 0.000102166
6 9694 0.000103157
7 9680 0.000206612
8 9758 0.00020496
9 9858 0.000202881
10 9820 0.000305499
11 10000 0.0001
12 10000 0.0002
13 9976 0.000300722
14 9842 0.000609632
15 9902 0.000807918
16 9974 0.00100261
17 9786 0.000613121
18 9770 0.000614125
19 9726 0.00071972
20 9700 0.000721649
21 9644 0.00103691
22 9478 0.000738552
23 9486 0.00105419
24 9528 0.00125945
25 9636 0.00145289
26 9610 0.00197711
27 9506 0.00168315
28 9404 0.0017014
29 9516 0.00168138
30 9504 0.00189394
31 9476 0.00179401
32 9412 0.0018062
33 9238 0.00248972
34 9392 0.00244889
35 9470 0.00285111
36 9516 0.00357293
37 9504 0.003367
38 9574 0.00355128
39 9520 0.00430672
40 9398 0.00542669
41 9358 0.00544988
42 9340 0.00578158
43 9258 0.0065889
44 9196 0.00804698
45 9224 0.00899827
46 9246 0.0101666
47 9112 0.0117428
48 9150 0.0115847
49 9072 0.0117945
50 8884 0.0133949
51 8734 0.0140829
52 8748 0.0148605
53 8790 0.0156997
54 8924 0.0160242
55 8860 0.0167043
56 8820 0.018254
57 8902 0.0177488
58 9100 0.0205495
59 8976 0.0213904
60 9138 0.0241847
61 9312 0.0252363
62 9386 0.0268485
63 9354 0.0298268
64 9276 0.0313713
65 9600 0.0322917
66 9476 0.0330308
67 9564 0.0354454
68 9742 0.0365428
69 9848 0.0385865
70 9826 0.040403
71 9818 0.0419637
72 9726 0.0434917
73 9788 0.049244
74 9752 0.0537326
75 9766 0.0586729
76 9920 0.0618952
77 9982 0.0656181
78 10000 0.0677
79 9982 0.0730315
80 9824 0.0748168
81 10000 0.0794
82 9922 0.0837533
83 9828 0.0886243
84 10000 0.095
85 10000 0.1003
86 10000 0.10695
87 10000 0.1131
88 10000 0.11675
89 10000 0.12315
90 10000 0.13
91 10000 0.13595
92 10000 0.1436
93 10000 0.15095
94 10000 0.15745
95 10000 0.1649
96 10000 0.17165
97 10000 0.1786
98 10000 0.1859
99 10000 0.18945
100 10000 0.2023
101 10000 0.20645
102 10000 0.2111
103 10000 0.222
104 10000 0.23085
105 10000 0.2422
106 10000 0.24745
107 10000 0.2543
108 10000 0.26445
109 10000 0.272
110 10000 0.2834
111 10000 0.2911
112 10000 0.2993
113 10000 0.3071
114 10000 0.30835
115 10000 0.31735
116 10000 0.32465
117 10000 0.32905
118 10000 0.33265
119 10000 0.34165
120 10000 0.34755
121 10000 0.35345
122 10000 0.35865
123 10000 0.3639
124 10000 0.369
125 10000 0.3747
126 10000 0.38195
127 10000 0.3875
128 10000 0.39835
129 10000 0.4017
130 10000 0.40495
131 10000 0.40735
132 10000 0.4141
133 10000 0.4193
134 10000 0.4236
135 10000 0.42955
136 10000 0.43495
137 10000 0.43915
138 10000 0.44335
139 10000 0.44715
140 10000 0.44995
141 10000 0.4524
142 10000 0.4532
143 10000 0.45655
144 10000 0.4603
145 10000 0.46385
146 10000 0.4649
147 10000 0.4661
148 10000 0.46745
149 10000 0.4701
150 10000 0.47235
151 10000 0.4743
152 10000 0.4752
153 10000 0.47555
154 10000 0.4764
155 10000 0.4779
156 10000 0.47905
157 10000 0.48195
158 10000 0.48405
159 10000 0.48425
160 10000 0.4852
161 10000 0.4864
162 10000 0.48675
163 10000 0.4871
164 10000 0.48895
165 10000 0.4896
166 10000 0.491
167 10000 0.4918
168 10000 0.4928
169 10000 0.4937
170 10000 0.4948
171 10000 0.49495
172 10000 0.49565
173 10000 0.49605
174 10000 0.49685
175 10000 0.4977
176 10000 0.49775
177 10000 0.49835
178 10000 0.49885
179 10000 0.4989
180 10000 0.499
181 10000 0.4992
182 10000 0.49925
183 10000 0.4992
184 10000 0.49915
185 10000 0.49895
186 10000 0.49905
187 10000 0.4994
188 10000 0.4996
189 10000 0.49945
190 10000 0.4996
191 10000 0.4994
192 10000 0.4998
193 10000 0.4997
194 10000 0.4998
195 10000 0.4997
196 10000 0.49965
197 10000 0.49965
198 10000 0.4997
199 10000 0.4998
200 10000 0.4999
201 10000 0.49985
202 10000 0.4999
203 10000 0.4999
204 10000 0.5
