t n p
2 10000 0.0003
3 9916 0.000201694
4 10000 0.0002
5 10000 0.0002
6 10000 0.0002
7 9964 0.000301084
8 10000 0.0004
9 9908 0.000403714
10 9936 0.000402576
11 9996 0.0005002
12 10000 0.0004
13 10000 0.0005
14 9962 0.000401526
15 10000 0.0005
16 10000 0.0004
17 10000 0.0003
18 9898 0.000303092
19 9936 0.000301932
20 9862 0.000202799
21 9828 0.00030525
22 9998 0.00040008
23 9964 0.000301084
24 10000 0.0003
25 9904 0.000403877
26 9974 0.000601564
27 9964 0.00080289
28 9800 0.000918367
29 9684 0.000826105
30 9746 0.000718243
31 9826 0.000508854
32 9766 0.000409584
33 9794 0.000510517
34 9754 0.000615132
35 9710 0.00061792
36 9708 0.000515039
37 9696 0.000309406
38 9616 0.000207987
39 9668 0.000310302
40 9710 0.00030896
41 9676 0.000206697
42 9648 0.000207297
43 9614 0.00020803
44 9630 0.000207684
45 9710 0.000411946
46 9730 0.0004111
47 9952 0.000401929
48 9894 0.000606428
49 9912 0.000706215
50 9908 0.0007065
51 10000 0.0009
52 10000 0.0009
53 9946 0.00100543
54 9962 0.0011042
55 9840 0.000813008
56 9876 0.0009113
57 9958 0.000803374
58 10000 0.0011
59 10000 0.0012
60 10000 0.0014
61 9996 0.00110044
62 10000 0.0011
63 9820 0.00162933
64 9992 0.00140112
65 10000 0.0014
66 10000 0.0022
67 9928 0.00241741
68 10000 0.0022
69 9884 0.00222582
70 9798 0.00204123
71 9738 0.00236188
72 9730 0.00226105
73 9520 0.00252101
74 9456 0.00306684
75 9542 0.00345839
76 9438 0.00275482
77 9402 0.00340353
78 9368 0.00373612
79 9260 0.00388769
80 9196 0.00424097
81 9254 0.00518695
82 9140 0.00525164
83 9104 0.00593146
84 9074 0.00573066
85 9060 0.00618102
86 9036 0.00719345
87 9046 0.00751713
88 8986 0.00790118
89 9052 0.00916924
90 9026 0.010082
91 8996 0.0108937
92 8966 0.011934
93 9226 0.0132235
94 9354 0.0131495
95 9286 0.0136765
96 9398 0.0131943
97 9310 0.0148228
98 9200 0.0151087
99 9162 0.0169177
100 9288 0.0188415
101 9348 0.0193624
102 9390 0.0200213
103 9384 0.0223785
104 9550 0.0231414
105 9646 0.0250881
106 9702 0.0267986
107 9850 0.0301523
108 9830 0.0320448
109 9944 0.0328842
110 9980 0.0348697
111 10000 0.0399
112 10000 0.0415
113 10000 0.04415
114 10000 0.04635
115 10000 0.0508
116 9992 0.0531425
117 9910 0.057114
118 10000 0.06195
119 10000 0.06615
120 9942 0.0694025
121 10000 0.074
122 10000 0.0768
123 10000 0.0803
124 10000 0.08325
125 10000 0.08385
126 10000 0.0926
127 10000 0.09925
128 10000 0.10555
129 10000 0.11045
130 10000 0.11905
131 10000 0.12705
132 9996 0.136154
133 10000 0.14105
134 10000 0.14515
135 10000 0.1549
136 10000 0.16525
137 10000 0.1693
138 10000 0.17595
139 10000 0.18085
140 10000 0.1909
141 10000 0.1923
142 10000 0.1982
143 10000 0.2048
144 10000 0.2117
145 10000 0.22325
146 10000 0.2319
147 10000 0.2344
148 10000 0.2423
149 10000 0.25335
150 10000 0.25785
151 10000 0.26645
152 10000 0.2721
153 10000 0.2801
154 10000 0.293
155 10000 0.3017
156 10000 0.30935
157 10000 0.3174
158 10000 0.32195
159 10000 0.33255
160 10000 0.34205
161 10000 0.34725
162 10000 0.35375
163 10000 0.36265
164 10000 0.36915
165 10000 0.37455
166 10000 0.376
167 10000 0.3815
168 10000 0.3863
169 10000 0.39
170 10000 0.3944
171 10000 0.4049
172 10000 0.411
173 10000 0.415
174 10000 0.41925
175 10000 0.4234
176 10000 0.4275
177 10000 0.43165
178 10000 0.4346
179 10000 0.43975
180 10000 0.444
181 10000 0.4464
182 10000 0.4512
183 10000 0.45365
184 10000 0.4563
185 10000 0.4577
186 10000 0.4612
187 10000 0.4653
188 10000 0.46635
189 10000 0.4676
190 10000 0.46935
191 10000 0.47015
192 10000 0.473
193 10000 0.4743
194 10000 0.4761
195 10000 0.4769
196 10000 0.47875
197 10000 0.4809
198 10000 0.4831
199 10000 0.48575
200 10000 0.4868
201 10000 0.48785
202 10000 0.48865
203 10000 0.48965
204 10000 0.48965
205 10000 0.49065
206 10000 0.49025
207 10000 0.49095
208 10000 0.49145
209 10000 0.49175
210 10000 0.4926
211 10000 0.4927
212 10000 0.4929
213 10000 0.4921
214 10000 0.49125
215 10000 0.4926
216 10000 0.49225
217 10000 0.4922
218 10000 0.4919
219 10000 0.49325
220 10000 0.49345
221 10000 0.4942
222 10000 0.4957
223 10000 0.49615
224 10000 0.4965
225 10000 0.49705
226 10000 0.49685
227 10000 0.4976
228 10000 0.4982
229 10000 0.49875
230 10000 0.49875
231 10000 0.49885
232 10000 0.4987
233 10000 0.4984
234 10000 0.49825
235 10000 0.49825
236 10000 0.4983
237 10000 0.4987
238 10000 0.499
239 10000 0.49905
240 10000 0.499
241 10000 0.499
242 10000 0.4992
243 10000 0.49915
244 10000 0.4993
245 10000 0.49925
246 10000 0.4989
247 10000 0.4989
248 10000 0.49925
249 10000 0.49935
250 10000 0.49965
251 10000 0.4997
252 10000 0.4997
253 10000 0.4997
254 10000 0.4998
255 10000 0.4999
256 10000 0.4998
257 10000 0.4999
258 10000 0.4999
259 10000 0.5
