t n p
1 10000 0.00025
2 10000 0.0003
3 9904 0.000403877
4 9802 0.00040808
5 9818 0.000305561
6 9778 0.000409082
7 9808 0.000203915
8 9770 0.000307062
9 9646 0.00031101
10 9644 0.000311074
11 9580 0.000417537
12 9650 0.000518135
13 9744 0.000718391
14 9718 0.000823215
15 9486 0.000948767
16 9492 0.000526759
17 9464 0.000739645
18 9330 0.000643087
19 9470 0.00063358
20 9424 0.00053056
21 9388 0.000745633
22 9486 0.000527093
23 9506 0.000525984
24 9480 0.000632911
25 9522 0.00063012
26 9564 0.000731911
27 9546 0.000838047
28 9410 0.000743889
29 9488 0.00084317
30 9524 0.000944981
31 9556 0.000732524
32 9480 0.000843882
33 9476 0.000949768
34 9526 0.000944783
35 9598 0.00104188
36 9718 0.000823215
37 9664 0.000517384
38 9814 0.000611372
39 9860 0.00040568
40 9906 0.000403796
41 10000 0.0005
42 10000 0.0005
43 10000 0.0006
44 9808 0.000917618
45 9740 0.00102669
46 9536 0.00136326
47 9502 0.00147337
48 9564 0.00167294
49 9518 0.0014709
50 9556 0.00156969
51 9484 0.00189793
52 9446 0.00232903
53 9444 0.0025413
54 9324 0.00332475
55 9420 0.00360934
56 9398 0.00351139
57 9422 0.00286563
58 9304 0.00343938
59 9378 0.00351887
60 9324 0.003861
61 9476 0.0049599
62 9428 0.00551549
63 9500 0.00673684
64 9486 0.00780097
65 9506 0.00894172
66 9490 0.00969442
67 9574 0.0102361
68 9648 0.0103648
69 9564 0.0117106
70 9518 0.013133
71 9508 0.0128313
72 9652 0.0141939
73 9876 0.0154921
74 9922 0.0154203
75 9898 0.016569
76 9988 0.0171205
77 10000 0.0167
78 9910 0.0183653
79 9918 0.0223835
80 9960 0.0223896
81 10000 0.0241
82 10000 0.0247
83 10000 0.02605
84 10000 0.02905
85 10000 0.0309
86 10000 0.0336
87 10000 0.0336
88 10000 0.03775
89 10000 0.03775
90 10000 0.03835
91 9978 0.0403889
92 9944 0.0419348
93 9986 0.0422592
94 9950 0.0433166
95 10000 0.0462
96 10000 0.0467
97 10000 0.04815
98 10000 0.05065
99 9904 0.055937
100 10000 0.05895
101 10000 0.06245
102 10000 0.0662
103 10000 0.0739
104 10000 0.0759
105 10000 0.082
106 10000 0.08655
107 10000 0.0893
108 10000 0.0963
109 10000 0.10215
110 10000 0.1058
111 10000 0.1102
112 10000 0.1169
113 10000 0.1238
114 10000 0.1281
115 10000 0.1383
116 10000 0.1492
117 10000 0.1533
118 10000 0.1613
119 10000 0.1704
120 10000 0.1782
121 10000 0.18245
122 10000 0.18785
123 9910 0.193138
124 10000 0.20005
125 10000 0.20555
126 10000 0.2093
127 10000 0.21485
128 10000 0.22145
129 10000 0.22895
130 10000 0.23925
131 10000 0.24845
132 10000 0.25865
133 10000 0.2662
134 10000 0.2718
135 10000 0.28185
136 10000 0.293
137 10000 0.30475
138 10000 0.31155
139 10000 0.32075
140 10000 0.33005
141 10000 0.33375
142 10000 0.33925
143 10000 0.3451
144 10000 0.3511
145 10000 0.3587
146 10000 0.36215
147 10000 0.3688
148 10000 0.3751
149 10000 0.37805
150 10000 0.3845
151 10000 0.38765
152 10000 0.3947
153 10000 0.40195
154 10000 0.4051
155 10000 0.4112
156 10000 0.41475
157 10000 0.417
158 10000 0.4196
159 10000 0.4245
160 10000 0.431
161 10000 0.4331
162 10000 0.43905
163 10000 0.445
164 10000 0.44725
165 10000 0.45095
166 10000 0.45335
167 10000 0.45485
168 10000 0.45595
169 10000 0.4595
170 10000 0.46185
171 10000 0.46515
172 10000 0.4645
173 10000 0.46495
174 10000 0.4661
175 10000 0.46815
176 10000 0.46885
177 10000 0.47055
178 10000 0.474
179 10000 0.4755
180 10000 0.47685
181 10000 0.47835
182 10000 0.47925
183 10000 0.4819
184 10000 0.4815
185 10000 0.4827
186 10000 0.4842
187 10000 0.4841
188 10000 0.48555
189 10000 0.4859
190 10000 0.4873
191 10000 0.4878
192 10000 0.48875
193 10000 0.4882
194 10000 0.48925
195 10000 0.489
196 10000 0.49105
197 10000 0.49145
198 10000 0.49245
199 10000 0.49335
200 10000 0.4941
201 10000 0.4937
202 10000 0.49425
203 10000 0.49345
204 10000 0.4934
205 10000 0.4934
206 10000 0.49285
207 10000 0.49385
208 10000 0.4935
209 10000 0.49365
210 10000 0.4939
211 10000 0.4943
212 10000 0.4947
213 10000 0.49515
214 10000 0.4955
215 10000 0.49545
216 10000 0.49575
217 10000 0.49665
218 10000 0.4972
219 10000 0.49745
220 10000 0.498
221 10000 0.4979
222 10000 0.498
223 10000 0.49805
224 10000 0.49865
225 10000 0.4983
226 10000 0.49815
227 10000 0.4987
228 10000 0.49855
229 10000 0.4981
230 10000 0.49825
231 10000 0.49845
232 10000 0.4981
233 10000 0.49855
234 10000 0.499
235 10000 0.49905
236 10000 0.49895
237 10000 0.49895
238 10000 0.499
239 10000 0.4986
240 10000 0.4988
241 10000 0.4985
242 10000 0.4984
243 10000 0.4987
244 10000 0.49845
245 10000 0.49875
246 10000 0.4989
247 10000 0.49875
248 10000 0.49885
249 10000 0.4991
250 10000 0.4993
251 10000 0.49925
252 10000 0.499
253 10000 0.4992
254 10000 0.4992
255 10000 0.49915
256 10000 0.4994
257 10000 0.4992
258 10000 0.4992
259 10000 0.4992
260 10000 0.4993
261 10000 0.4994
262 10000 0.49915
263 10000 0.49905
264 10000 0.49895
265 10000 0.49935
266 10000 0.4995
267 10000 0.4997
268 10000 0.4997
269 10000 0.49985
270 10000 0.4999
271 10000 0.49995
272 10000 0.5
