t n p
1 10000 0.00025
2 10000 0.0002
3 9922 0.000100786
4 9820 0.000203666
5 9928 0.000402901
6 9938 0.000503119
7 9910 0.000605449
8 9736 0.000410846
9 9690 0.000206398
10 9624 0.000311721
11 9444 0.000423549
12 9406 0.000637891
13 9278 0.00107782
14 9196 0.00108743
15 9304 0.00128977
16 9248 0.00140571
17 9406 0.0013821
18 9342 0.00160565
19 9256 0.00194468
20 9196 0.00195737
21 9198 0.00206567
22 9260 0.0024838
23 9376 0.00245307
24 9282 0.00258565
25 9328 0.00278731
26 9348 0.00320924
27 9480 0.0035865
28 9518 0.00420256
29 9566 0.00439055
30 9574 0.00365573
31 9616 0.00426373
32 9506 0.00494425
33 9580 0.0059499
34 9624 0.00529925
35 9612 0.00551394
36 9732 0.00678175
37 9826 0.00783635
38 9780 0.00807771
39 9686 0.00908528
40 9566 0.0100355
41 9888 0.0107201
42 10000 0.0121
43 10000 0.01375
44 10000 0.0141
45 10000 0.0144
46 9954 0.0155716
47 10000 0.0143
48 9944 0.0157884
49 10000 0.0157
50 10000 0.01605
51 10000 0.0169
52 9916 0.0179508
53 9846 0.0195003
54 9932 0.0212445
55 10000 0.02395
56 10000 0.02485
57 9944 0.0261464
58 10000 0.0265
59 10000 0.0292
60 10000 0.03285
61 10000 0.0331
62 9986 0.0352493
63 9970 0.0385155
64 10000 0.04045
65 10000 0.0425
66 9932 0.0425896
67 9934 0.0436883
68 9900 0.0448485
69 10000 0.0445
70 10000 0.0474
71 10000 0.04925
72 10000 0.05425
73 10000 0.05555
74 9976 0.0623496
75 9952 0.0653135
76 9968 0.070927
77 10000 0.0756
78 10000 0.0822
79 10000 0.08665
80 10000 0.088
81 10000 0.09265
82 10000 0.0989
83 10000 0.10155
84 10000 0.1043
85 10000 0.1105
86 10000 0.1173
87 10000 0.12215
88 10000 0.1296
89 10000 0.1335
90 10000 0.13815
91 10000 0.1408
92 10000 0.1456
93 10000 0.15025
94 10000 0.15615
95 10000 0.16475
96 10000 0.1692
97 10000 0.1727
98 10000 0.17995
99 10000 0.18705
100 10000 0.19225
101 10000 0.19975
102 10000 0.20865
103 10000 0.2193
104 10000 0.2286
105 10000 0.23925
106 10000 0.2464
107 10000 0.25315
108 10000 0.25995
109 10000 0.26435
110 10000 0.2713
111 10000 0.27825
112 10000 0.28215
113 10000 0.2898
114 10000 0.295
115 10000 0.30355
116 10000 0.3121
117 10000 0.319
118 10000 0.3227
119 10000 0.3277
120 10000 0.3358
121 10000 0.34435
122 10000 0.3519
123 10000 0.3589
124 10000 0.3618
125 10000 0.36245
126 10000 0.3692
127 10000 0.3748
128 10000 0.3801
129 10000 0.3863
130 10000 0.39395
131 10000 0.40005
132 10000 0.40545
133 10000 0.41105
134 10000 0.41295
135 10000 0.41625
136 10000 0.41905
137 10000 0.421
138 10000 0.42625
139 10000 0.43405
140 10000 0.4395
141 10000 0.4431
142 10000 0.448
143 10000 0.45085
144 10000 0.45635
145 10000 0.45695
146 10000 0.46015
147 10000 0.4612
148 10000 0.46115
149 10000 0.463
150 10000 0.4654
151 10000 0.4679
152 10000 0.46985
153 10000 0.4726
154 10000 0.47595
155 10000 0.4764
156 10000 0.47655
157 10000 0.47825
158 10000 0.47935
159 10000 0.48125
160 10000 0.48395
161 10000 0.48385
162 10000 0.48515
163 10000 0.48555
164 10000 0.4878
165 10000 0.4886
166 10000 0.4899
167 10000 0.49095
168 10000 0.4919
169 10000 0.49255
170 10000 0.49265
171 10000 0.49305
172 10000 0.49385
173 10000 0.49445
174 10000 0.4943
175 10000 0.49545
176 10000 0.4952
177 10000 0.49595
178 10000 0.4966
179 10000 0.4975
180 10000 0.49815
181 10000 0.49775
182 10000 0.49775
183 10000 0.49845
184 10000 0.4984
185 10000 0.4976
186 10000 0.498
187 10000 0.498
188 10000 0.49855
189 10000 0.4988
190 10000 0.49865
191 10000 0.4991
192 10000 0.4993
193 10000 0.49945
194 10000 0.4994
195 10000 0.4992
196 10000 0.4995
197 10000 0.49965
198 10000 0.49975
199 10000 0.4997
200 10000 0.4999
201 10000 0.5
