t n p
2 10000 0.0003
3 10000 0.0004
4 10000 0.0003
5 9966 0.000501706
6 9884 0.000607042
7 9974 0.000802085
8 10000 0.0008
9 10000 0.0009
10 9934 0.00100664
11 9880 0.00111336
12 9836 0.000813339
13 9888 0.000809061
14 9760 0.000922131
15 9682 0.00092956
16 9652 0.00113966
17 9628 0.00103864
18 9638 0.000933804
19 9688 0.00123865
20 9748 0.00112844
21 9694 0.00154735
22 9810 0.00183486
23 9836 0.00162668
24 9872 0.00192464
25 9946 0.00231249
26 9954 0.00281294
27 10000 0.0036
28 10000 0.00325
29 9748 0.00318014
30 9708 0.00350227
31 9546 0.00282841
32 9736 0.00297864
33 9560 0.00376569
34 9426 0.00350095
35 9446 0.0042346
36 9472 0.00506757
37 9568 0.00595736
38 9650 0.00683938
39 9814 0.00692888
40 9668 0.00693008
41 9686 0.0069172
42 9572 0.00846218
43 9500 0.00957895
44 9428 0.0100764
45 9440 0.0108051
46 9410 0.0115834
47 9546 0.0126755
48 9484 0.0137073
49 9688 0.0151734
50 9782 0.0168677
51 9632 0.0175457
52 9882 0.017709
53 9858 0.0182593
54 9836 0.0196218
55 9820 0.0206721
56 10000 0.0221
57 9882 0.0230723
58 9858 0.0222155
59 9872 0.0242099
60 9696 0.0275371
61 9616 0.0277662
62 9570 0.030512
63 9572 0.0324906
64 9642 0.0337067
65 9628 0.0348982
66 9606 0.0361233
67 9596 0.039183
68 9618 0.0399251
69 9884 0.0431
70 9900 0.0455556
71 10000 0.04675
72 10000 0.0483
73 10000 0.0522
74 10000 0.05455
75 10000 0.0594
76 10000 0.05945
77 10000 0.0662
78 10000 0.0697
79 10000 0.0746
80 10000 0.0764
81 9968 0.0769462
82 10000 0.08045
83 10000 0.08575
84 10000 0.08865
85 10000 0.09325
86 10000 0.09525
87 10000 0.1016
88 10000 0.10905
89 10000 0.1124
90 10000 0.11555
91 10000 0.11775
92 10000 0.12725
93 10000 0.13375
94 10000 0.1346
95 10000 0.14335
96 10000 0.14925
97 10000 0.1534
98 10000 0.1603
99 10000 0.1666
100 10000 0.1765
101 10000 0.18515
102 10000 0.19605
103 10000 0.20445
104 10000 0.21025
105 10000 0.2195
106 10000 0.23035
107 10000 0.23585
108 10000 0.244
109 10000 0.2513
110 10000 0.26045
111 10000 0.26765
112 10000 0.27435
113 10000 0.28325
114 10000 0.2914
115 10000 0.29715
116 10000 0.3059
117 10000 0.3042
118 10000 0.3123
119 10000 0.31685
120 10000 0.32575
121 10000 0.3315
122 10000 0.3367
123 10000 0.34205
124 10000 0.3485
125 10000 0.3546
126 10000 0.3618
127 10000 0.3658
128 10000 0.3704
129 10000 0.37455
130 10000 0.3801
131 10000 0.38405
132 10000 0.39375
133 10000 0.39545
134 10000 0.394
135 10000 0.401
136 10000 0.4055
137 10000 0.4125
138 10000 0.41205
139 10000 0.418
140 10000 0.423
141 10000 0.42905
142 10000 0.43465
143 10000 0.4396
144 10000 0.44335
145 10000 0.44655
146 10000 0.44995
147 10000 0.4541
148 10000 0.45985
149 10000 0.46215
150 10000 0.46485
151 10000 0.4677
152 10000 0.4705
153 10000 0.4718
154 10000 0.4751
155 10000 0.47485
156 10000 0.4771
157 10000 0.47975
158 10000 0.48145
159 10000 0.4827
160 10000 0.48505
161 10000 0.4867
162 10000 0.4861
163 10000 0.4864
164 10000 0.4867
165 10000 0.48815
166 10000 0.4887
167 10000 0.4887
168 10000 0.48985
169 10000 0.49045
170 10000 0.4897
171 10000 0.49015
172 10000 0.48935
173 10000 0.4899
174 10000 0.49095
175 10000 0.4922
176 10000 0.4934
177 10000 0.4939
178 10000 0.4945
179 10000 0.49465
180 10000 0.4949
181 10000 0.4945
182 10000 0.49465
183 10000 0.4939
184 10000 0.4937
185 10000 0.49445
186 10000 0.49455
187 10000 0.49455
188 10000 0.4955
189 10000 0.49445
190 10000 0.4954
191 10000 0.4957
192 10000 0.4953
193 10000 0.49495
194 10000 0.49535
195 10000 0.49585
196 10000 0.49555
197 10000 0.49555
198 10000 0.4962
199 10000 0.4965
200 10000 0.4964
201 10000 0.4964
202 10000 0.4969
203 10000 0.49725
204 10000 0.49705
205 10000 0.4976
206 10000 0.49815
207 10000 0.49825
208 10000 0.4985
209 10000 0.49915
210 10000 0.49955
211 10000 0.49985
212 10000 0.49985
213 10000 0.4999
214 10000 0.4999
215 10000 0.4998
216 10000 0.4999
217 10000 0.4999
218 10000 0.4999
219 10000 0.4998
220 10000 0.5
