t n p
2 9938 0.000100624
3 9932 0.000100685
4 9882 0.000202388
5 10000 0.0002
6 10000 0.0003
7 9982 0.000400721
8 9984 0.000400641
9 10000 0.0004
10 10000 0.0004
11 10000 0.0003
12 10000 0.0004
13 10000 0.0001
14 10000 0.0002
15 10000 0.0003
16 9902 0.000403959
17 9850 0.000406091
18 9782 0.0007156
19 9792 0.00102124
20 9786 0.00112405
21 9706 0.00113332
22 9564 0.00115015
23 9308 0.00096691
24 9416 0.00106202
25 9334 0.00117849
26 9094 0.00131955
27 9240 0.0017316
28 9270 0.00204962
29 9324 0.0027885
30 9534 0.00262219
31 9290 0.00279871
32 9382 0.00277126
33 9344 0.00299658
34 9406 0.00340208
35 9538 0.00293563
36 9342 0.00278313
37 9254 0.00324184
38 9468 0.00348542
39 9454 0.00359636
40 9376 0.00394625
41 9356 0.00406156
42 9344 0.00481592
43 9316 0.00493774
44 9350 0.00502674
45 9502 0.0046306
46 9452 0.00486669
47 9492 0.00505689
48 9452 0.00507829
49 9484 0.0056938
50 9428 0.00530335
51 9404 0.00584858
52 9350 0.00631016
53 9390 0.00734824
54 9484 0.00695909
55 9524 0.00671987
56 9546 0.00680913
57 9420 0.0066879
58 9436 0.00816024
59 9492 0.00906026
60 9532 0.00891733
61 9558 0.0089977
62 9498 0.00884397
63 9488 0.00874789
64 9536 0.0100671
65 9538 0.0106941
66 9384 0.0111893
67 9402 0.0114869
68 9372 0.0110969
69 9342 0.0114537
70 9302 0.0135455
71 9336 0.0141388
72 9524 0.0141747
73 9546 0.0178085
74 9434 0.0189739
75 9302 0.0205332
76 9298 0.0218327
77 9152 0.0218531
78 9294 0.0231332
79 9178 0.0236435
80 9196 0.0257721
81 9422 0.0266398
82 9680 0.0302686
83 9812 0.0320016
84 9990 0.0344344
85 10000 0.0355
86 10000 0.03675
87 9874 0.0412194
88 9878 0.0447459
89 9996 0.0464186
90 10000 0.0499
91 9932 0.0568868
92 10000 0.0618
93 10000 0.0643
94 10000 0.0697
95 10000 0.07005
96 10000 0.07415
97 10000 0.0776
98 9898 0.0813296
99 10000 0.0845
100 10000 0.08865
101 10000 0.0927
102 10000 0.09855
103 10000 0.1044
104 9896 0.107215
105 9894 0.113301
106 10000 0.12435
107 10000 0.13125
108 10000 0.13735
109 9908 0.14352
110 10000 0.1511
111 10000 0.15605
112 10000 0.16125
113 10000 0.1722
114 10000 0.1792
115 9986 0.191067
116 10000 0.19995
117 10000 0.20945
118 10000 0.2129
119 10000 0.21835
120 10000 0.21815
121 10000 0.22585
122 10000 0.22875
123 10000 0.23585
124 10000 0.2445
125 10000 0.2481
126 10000 0.25425
127 10000 0.25925
128 10000 0.2682
129 10000 0.27905
130 10000 0.286
131 10000 0.29295
132 10000 0.30085
133 10000 0.3018
134 10000 0.30885
135 10000 0.31565
136 10000 0.31965
137 10000 0.3238
138 10000 0.327
139 10000 0.32955
140 10000 0.33465
141 10000 0.33825
142 10000 0.3465
143 10000 0.3563
144 10000 0.3609
145 10000 0.36935
146 10000 0.37635
147 10000 0.3813
148 10000 0.38725
149 10000 0.3916
150 10000 0.398
151 10000 0.40245
152 10000 0.41
153 10000 0.4157
154 10000 0.41855
155 10000 0.42185
156 10000 0.42505
157 10000 0.42845
158 10000 0.43145
159 10000 0.43665
160 10000 0.43655
161 10000 0.43895
162 10000 0.4468
163 10000 0.44905
164 10000 0.4524
165 10000 0.45695
166 10000 0.45835
167 10000 0.4594
168 10000 0.4617
169 10000 0.46415
170 10000 0.4653
171 10000 0.4674
172 10000 0.47175
173 10000 0.4737
174 10000 0.4752
175 10000 0.47625
176 10000 0.4761
177 10000 0.4783
178 10000 0.48095
179 10000 0.4823
180 10000 0.48335
181 10000 0.4844
182 10000 0.48535
183 10000 0.4879
184 10000 0.4887
185 10000 0.4907
186 10000 0.49135
187 10000 0.49255
188 10000 0.49295
189 10000 0.49385
190 10000 0.4945
191 10000 0.49475
192 10000 0.49485
193 10000 0.49565
194 10000 0.4962
195 10000 0.4966
196 10000 0.4968
197 10000 0.49705
198 10000 0.49715
199 10000 0.4972
200 10000 0.49735
201 10000 0.49825
202 10000 0.4984
203 10000 0.4989
204 10000 0.49885
205 10000 0.49905
206 10000 0.49895
207 10000 0.4991
208 10000 0.4994
209 10000 0.49935
210 10000 0.4994
211 10000 0.5
