t n p
2 9858 0.000405762
3 9840 0.000609756
4 9780 0.000511247
5 9722 0.000617157
6 9636 0.000311333
7 9684 0.000309789
8 9606 0.000312305
9 9646 0.00041468
10 9736 0.000718981
11 9820 0.000712831
12 9766 0.000716772
13 9814 0.000815162
14 10000 0.0012
15 10000 0.0012
16 10000 0.0011
17 10000 0.0012
18 9958 0.0014059
19 10000 0.00125
20 9870 0.00172239
21 9838 0.0015247
22 9898 0.0013134
23 9882 0.00182149
24 9708 0.00144211
25 9778 0.00143179
26 9710 0.0015448
27 9850 0.00142132
28 9858 0.00152161
29 9878 0.0020247
30 10000 0.0026
31 10000 0.003
32 9994 0.0035021
33 10000 0.0034
34 9872 0.00354538
35 9686 0.00351022
36 9650 0.00373057
37 9908 0.00393621
38 9882 0.00526209
39 10000 0.0054
40 10000 0.0059
41 10000 0.00595
42 9880 0.00506073
43 9712 0.00586903
44 9838 0.00579386
45 10000 0.0058
46 10000 0.0063
47 9938 0.00724492
48 9922 0.0079621
49 10000 0.0091
50 9856 0.00923295
51 9806 0.0111156
52 9664 0.0115894
53 9698 0.0115488
54 9654 0.0122229
55 9486 0.0128611
56 9538 0.0137345
57 9516 0.0147121
58 9502 0.0165228
59 9550 0.0188482
60 9516 0.0192308
61 9520 0.0195378
62 9678 0.0196322
63 9748 0.0213377
64 9770 0.0227226
65 9962 0.0254969
66 10000 0.0252
67 10000 0.027
68 10000 0.02825
69 10000 0.0301
70 9982 0.0309557
71 10000 0.0296
72 10000 0.03045
73 10000 0.0311
74 9976 0.0335806
75 10000 0.03715
76 10000 0.03795
77 9996 0.0420168
78 10000 0.04245
79 10000 0.0467
80 10000 0.0492
81 9982 0.0518934
82 10000 0.05395
83 10000 0.0573
84 10000 0.06145
85 10000 0.0679
86 9954 0.0693189
87 9868 0.0732671
88 9922 0.0797218
89 9948 0.0823281
90 10000 0.08685
91 10000 0.0942
92 10000 0.10115
93 10000 0.1042
94 10000 0.10995
95 10000 0.1133
96 10000 0.11715
97 10000 0.12435
98 10000 0.1314
99 10000 0.1428
100 10000 0.1546
101 10000 0.1633
102 10000 0.17195
103 10000 0.1776
104 10000 0.18335
105 10000 0.19095
106 10000 0.1957
107 10000 0.2036
108 10000 0.2133
109 10000 0.2215
110 10000 0.2297
111 10000 0.23645
112 10000 0.2427
113 10000 0.24895
114 10000 0.25505
115 10000 0.26475
116 10000 0.27045
117 10000 0.2754
118 10000 0.28225
119 10000 0.28695
120 10000 0.29215
121 10000 0.29425
122 10000 0.3021
123 10000 0.3099
124 10000 0.31865
125 10000 0.3238
126 10000 0.3298
127 10000 0.33395
128 10000 0.34275
129 10000 0.3476
130 10000 0.35315
131 10000 0.3623
132 10000 0.3691
133 10000 0.37735
134 10000 0.37925
135 10000 0.38785
136 10000 0.3959
137 10000 0.3987
138 10000 0.40295
139 10000 0.4076
140 10000 0.41085
141 10000 0.4123
142 10000 0.4191
143 10000 0.4221
144 10000 0.42335
145 10000 0.4247
146 10000 0.4273
147 10000 0.4296
148 10000 0.43095
149 10000 0.4356
150 10000 0.438
151 10000 0.4408
152 10000 0.4435
153 10000 0.44755
154 10000 0.44745
155 10000 0.45165
156 10000 0.4539
157 10000 0.4555
158 10000 0.4558
159 10000 0.45845
160 10000 0.46065
161 10000 0.4641
162 10000 0.4655
163 10000 0.4667
164 10000 0.467
165 10000 0.4689
166 10000 0.47235
167 10000 0.47635
168 10000 0.47825
169 10000 0.4794
170 10000 0.47805
171 10000 0.47935
172 10000 0.48095
173 10000 0.48135
174 10000 0.482
175 10000 0.4844
176 10000 0.48445
177 10000 0.4855
178 10000 0.48575
179 10000 0.4871
180 10000 0.4884
181 10000 0.4908
182 10000 0.491
183 10000 0.4913
184 10000 0.49145
185 10000 0.49185
186 10000 0.4916
187 10000 0.4927
188 10000 0.49365
189 10000 0.4935
190 10000 0.49435
191 10000 0.49535
192 10000 0.49605
193 10000 0.4978
194 10000 0.4984
195 10000 0.4986
196 10000 0.49885
197 10000 0.49925
198 10000 0.4993
199 10000 0.49895
200 10000 0.49895
201 10000 0.4991
202 10000 0.4993
203 10000 0.49955
204 10000 0.49955
205 10000 0.4996
206 10000 0.4995
207 10000 0.4993
208 10000 0.4995
209 10000 0.49945
210 10000 0.4995
211 10000 0.4995
212 10000 0.4998
213 10000 0.49975
214 10000 0.4998
215 10000 0.5
