t n p
1 10000 0.00025
2 10000 0.0002
3 9676 0.000206697
4 9656 0.000103563
5 9590 0.000208551
6 9758 0.00010248
7 9788 0.000204332
8 9764 0.000204834
9 9766 0.000307188
10 9812 0.000407664
11 10000 0.0004
12 9830 0.000610376
13 9782 0.0007156
14 9954 0.00110508
15 10000 0.0014
16 10000 0.0017
17 9782 0.00204457
18 9762 0.0021512
19 9766 0.0025599
20 9684 0.00289137
21 9684 0.00289137
22 9600 0.00291667
23 9554 0.00293071
24 9410 0.00297556
25 9460 0.00264271
26 9426 0.00339487
27 9454 0.00412524
28 9428 0.00381841
29 9384 0.00362319
30 9316 0.004079
31 9298 0.00462465
32 9532 0.00514058
33 9444 0.00529437
34 9612 0.00530587
35 9650 0.00528497
36 9560 0.00638075
37 9606 0.0062461
38 9598 0.00708481
39 9542 0.00796479
40 9490 0.00874605
41 9464 0.00961538
42 9350 0.0103743
43 9350 0.011123
44 9368 0.0123826
45 9314 0.0144943
46 9466 0.0165857
47 9528 0.0183669
48 9524 0.0194246
49 9494 0.0223299
50 9364 0.0254165
51 9456 0.027813
52 9584 0.0296327
53 9532 0.0333613
54 9556 0.034324
55 9490 0.0356164
56 9682 0.0374923
57 9716 0.0386991
58 9762 0.0425118
59 9706 0.0430661
60 9858 0.0438223
61 9864 0.0471411
62 9992 0.0504404
63 10000 0.05115
64 9996 0.0533213
65 10000 0.0576
66 10000 0.0591
67 10000 0.0615
68 10000 0.064
69 9962 0.0662518
70 9976 0.0693665
71 10000 0.0712
72 10000 0.0771
73 10000 0.07965
74 10000 0.0834
75 10000 0.0895
76 10000 0.0951
77 10000 0.0985
78 10000 0.10285
79 9944 0.108809
80 10000 0.11365
81 10000 0.1198
82 10000 0.12365
83 10000 0.1302
84 10000 0.1384
85 10000 0.1481
86 10000 0.15445
87 9990 0.161662
88 10000 0.16785
89 10000 0.17175
90 10000 0.17935
91 10000 0.1878
92 10000 0.1919
93 10000 0.1976
94 10000 0.20525
95 10000 0.21425
96 10000 0.22435
97 10000 0.23245
98 10000 0.2405
99 10000 0.25195
100 10000 0.2619
101 10000 0.2696
102 10000 0.2766
103 10000 0.2835
104 10000 0.2895
105 10000 0.2998
106 10000 0.31205
107 10000 0.3198
108 10000 0.3258
109 10000 0.33275
110 10000 0.33895
111 10000 0.34495
112 10000 0.35185
113 10000 0.35835
114 10000 0.36515
115 10000 0.373
116 10000 0.3789
117 10000 0.386
118 10000 0.39055
119 10000 0.397
120 10000 0.3977
121 10000 0.40615
122 10000 0.409
123 10000 0.4124
124 10000 0.41695
125 10000 0.4208
126 10000 0.42335
127 10000 0.4223
128 10000 0.42635
129 10000 0.4248
130 10000 0.42755
131 10000 0.43235
132 10000 0.4331
133 10000 0.43245
134 10000 0.43675
135 10000 0.43755
136 10000 0.4414
137 10000 0.44315
138 10000 0.44925
139 10000 0.4526
140 10000 0.4553
141 10000 0.4585
142 10000 0.45695
143 10000 0.45895
144 10000 0.46115
145 10000 0.4626
146 10000 0.4657
147 10000 0.4683
148 10000 0.47125
149 10000 0.4721
150 10000 0.4751
151 10000 0.47585
152 10000 0.47775
153 10000 0.4761
154 10000 0.47785
155 10000 0.47845
156 10000 0.4791
157 10000 0.4813
158 10000 0.4815
159 10000 0.4842
160 10000 0.48475
161 10000 0.4848
162 10000 0.48575
163 10000 0.4867
164 10000 0.4869
165 10000 0.48575
166 10000 0.4861
167 10000 0.4862
168 10000 0.48765
169 10000 0.4893
170 10000 0.4898
171 10000 0.4906
172 10000 0.491
173 10000 0.4911
174 10000 0.49115
175 10000 0.4917
176 10000 0.4926
177 10000 0.4922
178 10000 0.49215
179 10000 0.49365
180 10000 0.49395
181 10000 0.49385
182 10000 0.49415
183 10000 0.49515
184 10000 0.4954
185 10000 0.4956
186 10000 0.49635
187 10000 0.4968
188 10000 0.49665
189 10000 0.4969
190 10000 0.49735
191 10000 0.4974
192 10000 0.49695
193 10000 0.49715
194 10000 0.49715
195 10000 0.49765
196 10000 0.498
197 10000 0.49825
198 10000 0.49805
199 10000 0.49865
200 10000 0.49855
201 10000 0.49865
202 10000 0.4988
203 10000 0.4992
204 10000 0.4994
205 10000 0.4993
206 10000 0.4992
207 10000 0.49895
208 10000 0.4991
209 10000 0.49935
210 10000 0.49945
211 10000 0.4995
212 10000 0.49945
213 10000 0.49945
214 10000 0.4994
215 10000 0.4996
216 10000 0.4998
217 10000 0.49985
218 10000 0.4999
219 10000 0.4999
220 10000 0.49995
221 10000 0.4999
222 10000 0.4998
223 10000 0.4999
224 10000 0.4999
225 10000 0.5
