t n p
2 10000 0.0001
3 9872 0.000101297
4 9784 0.000204415
5 9754 0.000205044
6 9884 0.000202347
7 9964 0.000301084
8 10000 0.0004
9 10000 0.0003
10 9838 0.00030494
11 9882 0.000202388
12 9868 0.000202675
13 9730 0.000308325
14 9786 0.00030656
15 9898 0.000303092
16 9846 0.000101564
17 9884 0.000101174
18 9798 0.000102062
19 9774 0.000102312
20 9968 0.000200642
21 10000 0.0003
22 10000 0.0003
23 9888 0.000202265
24 9852 0.000101502
25 9822 0.000101812
26 9592 0.000208507
27 9688 0.000206441
28 9794 0.00030631
29 9682 0.000309853
30 9750 0.000512821
31 9702 0.000309215
32 9692 0.000309534
33 9752 0.000205086
34 9920 0.000302419
35 9926 0.000402982
36 9834 0.000305064
37 9736 0.000513558
38 9664 0.000413907
39 9716 0.000411692
40 9688 0.000309661
41 9758 0.00030744
42 9728 0.00051398
43 9808 0.000611746
44 9894 0.000707499
45 9890 0.000808898
46 9924 0.00110842
47 9888 0.00121359
48 9778 0.00163633
49 9774 0.001637
50 9686 0.00134214
51 9762 0.00122926
52 9732 0.00174681
53 9856 0.00131899
54 10000 0.0015
55 9818 0.00152781
56 9844 0.00152377
57 10000 0.0017
58 10000 0.0016
59 9992 0.00110088
60 10000 0.0013
61 9928 0.00141015
62 9944 0.00160901
63 9966 0.00210716
64 9928 0.0020145
65 9960 0.00190763
66 9944 0.00221239
67 9808 0.00183524
68 9842 0.00254013
69 9686 0.00330374
70 9586 0.00323388
71 9836 0.00366002
72 9814 0.00336254
73 9756 0.00358754
74 9722 0.00421724
75 9818 0.00468527
76 9780 0.00490798
77 9778 0.0055226
78 9884 0.0057669
79 9862 0.00588116
80 9772 0.00685632
81 9836 0.00843839
82 9954 0.00813743
83 10000 0.0088
84 9914 0.00948154
85 10000 0.00885
86 10000 0.01035
87 9970 0.00942828
88 9998 0.00970194
89 9978 0.0102225
90 10000 0.01105
91 10000 0.0112
92 9962 0.0126481
93 10000 0.01405
94 9994 0.0142085
95 9796 0.0157207
96 9794 0.016847
97 9686 0.0170349
98 9762 0.0170047
99 9660 0.0180124
100 9636 0.0193026
101 9764 0.0209955
102 9836 0.0220618
103 9912 0.022498
104 9984 0.023137
105 9932 0.0218486
106 9924 0.0222692
107 10000 0.02315
108 10000 0.02625
109 10000 0.0266
110 10000 0.0294
111 10000 0.02925
112 10000 0.03185
113 10000 0.0328
114 10000 0.0352
115 10000 0.03945
116 10000 0.04065
117 10000 0.0416
118 10000 0.043
119 10000 0.0462
120 10000 0.04995
121 10000 0.05215
122 10000 0.05425
123 10000 0.05815
124 10000 0.05995
125 10000 0.0663
126 10000 0.06825
127 10000 0.0741
128 10000 0.0783
129 10000 0.0772
130 10000 0.0814
131 10000 0.08315
132 10000 0.08965
133 10000 0.0925
134 10000 0.0989
135 10000 0.1067
136 10000 0.1113
137 10000 0.11815
138 10000 0.131
139 9962 0.139731
140 9864 0.147303
141 9902 0.154211
142 10000 0.1631
143 10000 0.1723
144 10000 0.17765
145 10000 0.18525
146 10000 0.191
147 10000 0.1953
148 10000 0.2047
149 10000 0.2145
150 10000 0.21965
151 10000 0.2255
152 10000 0.23615
153 10000 0.24325
154 10000 0.2528
155 10000 0.2588
156 10000 0.26665
157 10000 0.2786
158 10000 0.2857
159 10000 0.29455
160 10000 0.30015
161 10000 0.31045
162 10000 0.31705
163 10000 0.3238
164 10000 0.3278
165 10000 0.33465
166 10000 0.3396
167 10000 0.3455
168 10000 0.3489
169 10000 0.3583
170 10000 0.3651
171 10000 0.36825
172 10000 0.374
173 10000 0.37895
174 10000 0.3876
175 10000 0.39425
176 10000 0.3978
177 10000 0.40315
178 10000 0.41065
179 10000 0.41275
180 10000 0.4162
181 10000 0.4229
182 10000 0.4296
183 10000 0.43425
184 10000 0.43735
185 10000 0.4377
186 10000 0.4423
187 10000 0.4464
188 10000 0.44975
189 10000 0.45445
190 10000 0.4581
191 10000 0.4621
192 10000 0.46525
193 10000 0.4684
194 10000 0.47135
195 10000 0.47305
196 10000 0.4738
197 10000 0.4751
198 10000 0.47695
199 10000 0.4768
200 10000 0.4777
201 10000 0.4802
202 10000 0.4824
203 10000 0.4839
204 10000 0.485
205 10000 0.4871
206 10000 0.4888
207 10000 0.4906
208 10000 0.49145
209 10000 0.4911
210 10000 0.4919
211 10000 0.49305
212 10000 0.49285
213 10000 0.4919
214 10000 0.4917
215 10000 0.49305
216 10000 0.4942
217 10000 0.4942
218 10000 0.4937
219 10000 0.49395
220 10000 0.49505
221 10000 0.4959
222 10000 0.49645
223 10000 0.4973
224 10000 0.49735
225 10000 0.4973
226 10000 0.4969
227 10000 0.498
228 10000 0.49825
229 10000 0.49825
230 10000 0.498
231 10000 0.4979
232 10000 0.4983
233 10000 0.4992
234 10000 0.4996
235 10000 0.49985
236 10000 0.4997
237 10000 0.4995
238 10000 0.4993
239 10000 0.49915
240 10000 0.49935
241 10000 0.4996
242 10000 0.49985
243 10000 0.4999
244 10000 0.4999
245 10000 0.4999
246 10000 0.4998
247 10000 0.4999
248 10000 0.5
