t n p
1 10000 0.00025
2 9998 0.00030006
3 10000 0.0002
4 9836 0.000305002
5 9862 0.000405597
6 9966 0.000401365
7 9896 0.000404204
8 9894 0.000606428
9 9856 0.000608766
10 9708 0.000618047
11 9800 0.000714286
12 9910 0.00100908
13 9946 0.000804343
14 10000 0.0009
15 10000 0.0012
16 9988 0.00160192
17 9984 0.00200321
18 9862 0.00202799
19 9782 0.0021468
20 9828 0.0022385
21 9768 0.002457
22 9576 0.00271512
23 9736 0.00246508
24 9910 0.00221998
25 9926 0.00241789
26 10000 0.0028
27 9994 0.00320192
28 9952 0.0034164
29 9980 0.00350701
30 9896 0.00353678
31 9826 0.00376552
32 9864 0.00405515
33 9726 0.00452396
34 9584 0.00521703
35 9484 0.00579924
36 9538 0.00702453
37 9614 0.00717703
38 9816 0.00723309
39 9822 0.00753411
40 9752 0.00758819
41 9806 0.00785234
42 9628 0.00893228
43 9566 0.00888564
44 9598 0.00948114
45 9402 0.00914699
46 9622 0.00976928
47 9760 0.00952869
48 9700 0.0101031
49 9744 0.0122126
50 9646 0.0145138
51 9792 0.0146038
52 9796 0.014802
53 9920 0.0153226
54 9874 0.0163054
55 9878 0.0160964
56 9912 0.0181598
57 9862 0.0206855
58 9846 0.0226488
59 10000 0.0242
60 10000 0.0258
61 10000 0.029
62 10000 0.0328
63 9986 0.0359503
64 10000 0.03775
65 9864 0.0425791
66 9888 0.0461165
67 9948 0.0480499
68 10000 0.0504
69 10000 0.05015
70 9996 0.0533213
71 10000 0.054
72 10000 0.05855
73 10000 0.06025
74 10000 0.06355
75 9990 0.065966
76 10000 0.0693
77 10000 0.0744
78 10000 0.079
79 9996 0.0833333
80 10000 0.0888
81 10000 0.0941
82 10000 0.0989
83 10000 0.1029
84 10000 0.11095
85 10000 0.1135
86 10000 0.11895
87 10000 0.1222
88 10000 0.12965
89 10000 0.13705
90 10000 0.14765
91 10000 0.1546
92 10000 0.1659
93 10000 0.17265
94 10000 0.17745
95 10000 0.18515
96 10000 0.1886
97 10000 0.1993
98 10000 0.20575
99 10000 0.21705
100 10000 0.2248
101 10000 0.2343
102 10000 0.2409
103 10000 0.24715
104 10000 0.2545
105 10000 0.26485
106 10000 0.27165
107 10000 0.28195
108 10000 0.29585
109 10000 0.30155
110 10000 0.31015
111 10000 0.3176
112 10000 0.3272
113 10000 0.3307
114 10000 0.3389
115 10000 0.3442
116 10000 0.35395
117 10000 0.3605
118 10000 0.36985
119 10000 0.3774
120 10000 0.3835
121 10000 0.38965
122 10000 0.39395
123 10000 0.4041
124 10000 0.4112
125 10000 0.41655
126 10000 0.4223
127 10000 0.4276
128 10000 0.4334
129 10000 0.43625
130 10000 0.44245
131 10000 0.44775
132 10000 0.45005
133 10000 0.4532
134 10000 0.4543
135 10000 0.4551
136 10000 0.45695
137 10000 0.4595
138 10000 0.45975
139 10000 0.46005
140 10000 0.46295
141 10000 0.4657
142 10000 0.4656
143 10000 0.46705
144 10000 0.47
145 10000 0.47375
146 10000 0.47525
147 10000 0.47635
148 10000 0.47905
149 10000 0.48095
150 10000 0.4837
151 10000 0.4866
152 10000 0.4882
153 10000 0.4879
154 10000 0.488
155 10000 0.4874
156 10000 0.4887
157 10000 0.4893
158 10000 0.49005
159 10000 0.49175
160 10000 0.49255
161 10000 0.49335
162 10000 0.493
163 10000 0.49305
164 10000 0.49425
165 10000 0.4943
166 10000 0.49545
167 10000 0.49575
168 10000 0.4961
169 10000 0.49685
170 10000 0.4974
171 10000 0.4974
172 10000 0.49725
173 10000 0.49755
174 10000 0.49755
175 10000 0.4975
176 10000 0.4982
177 10000 0.4985
178 10000 0.49855
179 10000 0.4988
180 10000 0.49865
181 10000 0.4988
182 10000 0.4991
183 10000 0.49895
184 10000 0.4987
185 10000 0.49895
186 10000 0.49915
187 10000 0.4992
188 10000 0.4996
189 10000 0.4998
190 10000 0.5
