t n p
2 10000 0.0002
3 9974 0.000300782
4 10000 0.0004
5 10000 0.0003
6 10000 0.0005
7 10000 0.0008
8 9918 0.00120992
9 9984 0.000901442
10 10000 0.00105
11 9916 0.00100847
12 9866 0.00101358
13 10000 0.0014
14 9910 0.00141271
15 9836 0.00162668
16 9836 0.00162668
17 9784 0.00183974
18 9724 0.00236528
19 9736 0.00215694
20 9808 0.00122349
21 9698 0.00113425
22 9734 0.00123279
23 9730 0.00133607
24 9634 0.00145319
25 9598 0.00145864
26 9656 0.00155344
27 9648 0.00155473
28 9536 0.00209732
29 9380 0.00191898
30 9226 0.0020594
31 9224 0.00195143
32 9092 0.00230972
33 9268 0.00291325
34 9276 0.00323415
35 9218 0.00401389
36 9106 0.00351417
37 9066 0.00330907
38 9150 0.00284153
39 9312 0.00300687
40 9474 0.00327211
41 9700 0.00350515
42 9890 0.0041456
43 9860 0.00466531
44 9708 0.00556242
45 9652 0.00528388
46 9648 0.00632255
47 9668 0.00620604
48 9720 0.00668724
49 9582 0.007201
50 9680 0.00743802
51 9542 0.00806959
52 9542 0.00827919
53 9402 0.00914699
54 9294 0.0108672
55 9152 0.0118007
56 9264 0.0120898
57 9116 0.0132734
58 9078 0.0144305
59 9262 0.0152235
60 9194 0.0142484
61 9238 0.0159125
62 9142 0.0167359
63 9206 0.0168368
64 9130 0.0185104
65 9196 0.0173989
66 9338 0.0194903
67 9248 0.0194637
68 9292 0.0201248
69 9372 0.0225139
70 9240 0.0241342
71 9416 0.0250637
72 9384 0.0276002
73 9300 0.0303226
74 9298 0.0331254
75 9254 0.0349038
76 9422 0.0371471
77 9296 0.0386188
78 9204 0.0406345
79 9166 0.0429849
80 9116 0.0449759
81 9134 0.0503613
82 9026 0.051961
83 9042 0.0539704
84 9094 0.0560809
85 9344 0.0595034
86 9430 0.0644751
87 9480 0.0712025
88 9702 0.0733869
89 9820 0.0761711
90 9966 0.077363
91 10000 0.08055
92 10000 0.0853
93 10000 0.0859
94 10000 0.0921
95 10000 0.0966
96 10000 0.1049
97 9952 0.111234
98 10000 0.1145
99 10000 0.11855
100 10000 0.12335
101 10000 0.1321
102 10000 0.14005
103 10000 0.1462
104 10000 0.15405
105 10000 0.15645
106 10000 0.16315
107 10000 0.16955
108 10000 0.17595
109 10000 0.18355
110 10000 0.19235
111 10000 0.19775
112 10000 0.20335
113 10000 0.20945
114 10000 0.2174
115 10000 0.22605
116 10000 0.23285
117 10000 0.2422
118 10000 0.2518
119 10000 0.25525
120 10000 0.2603
121 10000 0.2675
122 10000 0.2799
123 10000 0.28605
124 10000 0.29035
125 10000 0.29745
126 10000 0.30915
127 10000 0.31925
128 10000 0.32675
129 10000 0.3387
130 10000 0.3473
131 10000 0.3545
132 10000 0.3614
133 10000 0.36845
134 10000 0.3758
135 10000 0.3821
136 10000 0.38965
137 10000 0.39865
138 10000 0.40275
139 10000 0.40725
140 10000 0.4106
141 10000 0.4152
142 10000 0.42175
143 10000 0.4248
144 10000 0.42965
145 10000 0.43465
146 10000 0.44165
147 10000 0.44345
148 10000 0.44675
149 10000 0.4506
150 10000 0.45365
151 10000 0.4583
152 10000 0.4608
153 10000 0.4641
154 10000 0.466
155 10000 0.4706
156 10000 0.4705
157 10000 0.4714
158 10000 0.4718
159 10000 0.47385
160 10000 0.4755
161 10000 0.4779
162 10000 0.4794
163 10000 0.4824
164 10000 0.4835
165 10000 0.48505
166 10000 0.4866
167 10000 0.4871
168 10000 0.48715
169 10000 0.48915
170 10000 0.49045
171 10000 0.49225
172 10000 0.4915
173 10000 0.49195
174 10000 0.49265
175 10000 0.49275
176 10000 0.4936
177 10000 0.49475
178 10000 0.4945
179 10000 0.4939
180 10000 0.4939
181 10000 0.4949
182 10000 0.49545
183 10000 0.49555
184 10000 0.49545
185 10000 0.49595
186 10000 0.49595
187 10000 0.49585
188 10000 0.49565
189 10000 0.49555
190 10000 0.4964
191 10000 0.4967
192 10000 0.4974
193 10000 0.49725
194 10000 0.4973
195 10000 0.49775
196 10000 0.49835
197 10000 0.4987
198 10000 0.4982
199 10000 0.49805
200 10000 0.4984
201 10000 0.4979
202 10000 0.49795
203 10000 0.4976
204 10000 0.49785
205 10000 0.4982
206 10000 0.4983
207 10000 0.49875
208 10000 0.499
209 10000 0.4993
210 10000 0.4992
211 10000 0.499
212 10000 0.49885
213 10000 0.4988
214 10000 0.4986
215 10000 0.4986
216 10000 0.4992
217 10000 0.499
218 10000 0.49905
219 10000 0.49915
220 10000 0.49875
221 10000 0.4988
222 10000 0.4987
223 10000 0.4985
224 10000 0.49835
225 10000 0.49885
226 10000 0.49875
227 10000 0.49865
228 10000 0.4986
229 10000 0.4982
230 10000 0.49875
231 10000 0.49895
232 10000 0.4988
233 10000 0.49865
234 10000 0.49895
235 10000 0.4991
236 10000 0.4992
237 10000 0.4989
238 10000 0.4989
239 10000 0.49855
240 10000 0.49865
241 10000 0.499
242 10000 0.499
243 10000 0.49885
244 10000 0.4988
245 10000 0.49915
246 10000 0.49935
247 10000 0.49935
248 10000 0.4993
249 10000 0.4994
250 10000 0.4995
251 10000 0.4994
252 10000 0.49945
253 10000 0.4992
254 10000 0.49925
255 10000 0.4994
256 10000 0.4995
257 10000 0.4993
258 10000 0.49925
259 10000 0.49935
260 10000 0.4996
261 10000 0.4996
262 10000 0.4996
263 10000 0.4998
264 10000 0.5
