t n p
2 9918 0.000100827
3 10000 0.0001
4 9912 0.000201776
5 9766 0.000204792
6 9736 0.000308135
7 9792 0.000306373
8 9836 0.000406669
9 9986 0.00020028
10 10000 0.0003
11 10000 0.0002
12 10000 0.0004
13 10000 0.0005
14 9986 0.000801122
15 10000 0.0009
16 10000 0.0009
17 9924 0.000906892
18 9806 0.000815827
19 9750 0.00102564
20 9694 0.00103157
21 9680 0.00134298
22 9582 0.00146107
23 9442 0.00158865
24 9430 0.00116649
25 9570 0.00125392
26 9740 0.000718686
27 9622 0.000831428
28 9528 0.00104954
29 9620 0.00114345
30 9660 0.00134576
31 9918 0.0015124
32 9916 0.00181525
33 9842 0.00152408
34 9960 0.00180723
35 10000 0.0021
36 10000 0.0023
37 9966 0.00240819
38 9954 0.00271248
39 9878 0.00263211
40 9942 0.00251458
41 9918 0.00252067
42 9894 0.00252678
43 9854 0.00294297
44 9856 0.00355114
45 9884 0.00364225
46 9998 0.00330066
47 10000 0.00365
48 10000 0.0044
49 10000 0.0053
50 9928 0.00624496
51 9730 0.00647482
52 9782 0.00684932
53 9638 0.0061216
54 9488 0.00706155
55 9512 0.00883095
56 9642 0.0103713
57 9702 0.0107194
58 9526 0.0114424
59 9384 0.0122549
60 9530 0.013851
61 9432 0.0150551
62 9500 0.0149474
63 9502 0.0158914
64 9352 0.0178571
65 9392 0.0191652
66 9244 0.0217438
67 9212 0.0235562
68 9196 0.0240322
69 9312 0.0266323
70 9326 0.0305597
71 9368 0.0322374
72 9406 0.0358282
73 9490 0.0376185
74 9570 0.0416928
75 9756 0.0444854
76 9972 0.0478339
77 10000 0.0506
78 9932 0.0536649
79 9918 0.0583787
80 9994 0.0602361
81 10000 0.06405
82 9968 0.0680177
83 10000 0.071
84 10000 0.07365
85 10000 0.0766
86 10000 0.081
87 10000 0.08525
88 10000 0.088
89 10000 0.08985
90 9876 0.0989267
91 9802 0.102632
92 9880 0.103239
93 10000 0.10865
94 10000 0.11515
95 10000 0.12345
96 10000 0.12775
97 9948 0.134097
98 10000 0.1436
99 10000 0.1487
100 10000 0.1519
101 10000 0.1564
102 10000 0.1694
103 10000 0.17775
104 10000 0.182
105 10000 0.1877
106 10000 0.1954
107 10000 0.20165
108 10000 0.20395
109 10000 0.21645
110 10000 0.2226
111 10000 0.23555
112 10000 0.2452
113 10000 0.25315
114 10000 0.2607
115 10000 0.268
116 10000 0.27345
117 10000 0.2812
118 10000 0.2899
119 10000 0.29905
120 10000 0.3062
121 10000 0.31415
122 10000 0.322
123 10000 0.3296
124 10000 0.3352
125 10000 0.34115
126 10000 0.35005
127 10000 0.3578
128 10000 0.3669
129 10000 0.38005
130 10000 0.38355
131 10000 0.39265
132 10000 0.39835
133 10000 0.4037
134 10000 0.40515
135 10000 0.4104
136 10000 0.4116
137 10000 0.4158
138 10000 0.41725
139 10000 0.42215
140 10000 0.4252
141 10000 0.4289
142 10000 0.43325
143 10000 0.4351
144 10000 0.4365
145 10000 0.44265
146 10000 0.44665
147 10000 0.451
148 10000 0.4548
149 10000 0.459
150 10000 0.4619
151 10000 0.4627
152 10000 0.4654
153 10000 0.4666
154 10000 0.46695
155 10000 0.4706
156 10000 0.47035
157 10000 0.4726
158 10000 0.47345
159 10000 0.4758
160 10000 0.47665
161 10000 0.4788
162 10000 0.4811
163 10000 0.4819
164 10000 0.48345
165 10000 0.48375
166 10000 0.48575
167 10000 0.4857
168 10000 0.4868
169 10000 0.4869
170 10000 0.48795
171 10000 0.4887
172 10000 0.4889
173 10000 0.4891
174 10000 0.4893
175 10000 0.48895
176 10000 0.4876
177 10000 0.48895
178 10000 0.49115
179 10000 0.49195
180 10000 0.49315
181 10000 0.4935
182 10000 0.4941
183 10000 0.4935
184 10000 0.49475
185 10000 0.4942
186 10000 0.49525
187 10000 0.4957
188 10000 0.49615
189 10000 0.49645
190 10000 0.4963
191 10000 0.4956
192 10000 0.4956
193 10000 0.4962
194 10000 0.4965
195 10000 0.4964
196 10000 0.49665
197 10000 0.49715
198 10000 0.4971
199 10000 0.49765
200 10000 0.49785
201 10000 0.49815
202 10000 0.498
203 10000 0.49775
204 10000 0.4981
205 10000 0.49775
206 10000 0.49815
207 10000 0.4984
208 10000 0.4985
209 10000 0.49885
210 10000 0.4988
211 10000 0.49875
212 10000 0.4991
213 10000 0.4994
214 10000 0.49935
215 10000 0.4995
216 10000 0.4999
217 10000 0.4998
218 10000 0.4998
219 10000 0.4998
220 10000 0.4997
221 10000 0.4998
222 10000 0.4996
223 10000 0.4996
224 10000 0.4997
225 10000 0.4997
226 10000 0.4996
227 10000 0.4996
228 10000 0.4997
229 10000 0.49975
230 10000 0.4998
231 10000 0.4999
232 10000 0.5
