t n p
1 10000 5e-05
2 10000 5e-05
3 9846 0.000152346
4 9964 0.000150542
5 9992 0.00020016
6 9914 0.000504337
7 9804 0.00107099
8 9796 0.000918742
9 9714 0.000514721
10 9758 0.00066612
11 9618 0.000727802
12 9702 0.000412286
13 9676 0.000310045
14 9694 0.000257891
15 9554 0.000261671
16 9772 0.000511666
17 9662 0.000362244
18 9662 0.000362244
19 9630 0.000623053
20 9752 0.00112797
21 9652 0.000932449
22 9814 0.000764214
23 9640 0.00093361
24 9492 0.000632111
25 9722 0.000617157
26 9678 0.000516636
27 9690 0.000567595
28 9692 0.000206356
29 9658 0.000310623
30 9796 0.00040833
31 9732 0.000308261
32 9682 0.000619707
33 9704 0.000721352
34 9672 0.0011373
35 9668 0.00118949
36 9652 0.000880646
37 9582 0.000834899
38 9714 0.00113239
39 9826 0.00132302
40 9866 0.00126698
41 9792 0.0014808
42 9868 0.000912039
43 10000 0.00125
44 10000 0.00095
45 10000 0.00175
46 10000 0.00155
47 9838 0.00147388
48 9832 0.00081367
49 9870 0.000658561
50 9966 0.000953241
51 10000 0.00075
52 9954 0.00100462
53 9806 0.00107077
54 9796 0.00153124
55 9748 0.00148748
56 9708 0.00164813
57 9722 0.00252006
58 9734 0.00308198
59 9574 0.00323794
60 9536 0.00309354
61 9642 0.00300767
62 9652 0.00284915
63 9592 0.00229358
64 9446 0.00254076
65 9408 0.00260417
66 9350 0.00235294
67 9402 0.00377579
68 9440 0.00402542
69 9420 0.00477707
70 9458 0.00459928
71 9406 0.0052626
72 9366 0.00635277
73 9314 0.00762293
74 9342 0.00760009
75 9314 0.00789135
76 9312 0.00848368
77 9356 0.0109555
78 9380 0.0105544
79 9400 0.0115957
80 9554 0.0120368
81 9500 0.0151579
82 9530 0.0167366
83 9590 0.0191867
84 9674 0.020829
85 9764 0.0233511
86 9786 0.0244226
87 9780 0.0231595
88 9934 0.0220958
89 10000 0.0242
90 10000 0.02655
91 10000 0.02805
92 9990 0.0296296
93 9888 0.034284
94 10000 0.04
95 10000 0.04465
96 10000 0.04735
97 10000 0.0502
98 9998 0.0537608
99 10000 0.06085
100 10000 0.0655
101 10000 0.06705
102 10000 0.07185
103 10000 0.07585
104 10000 0.0739
105 10000 0.07785
106 10000 0.08395
107 10000 0.09255
108 10000 0.09825
109 10000 0.10405
110 10000 0.1086
111 10000 0.11385
112 10000 0.1251
113 10000 0.1334
114 10000 0.14675
115 10000 0.15565
116 10000 0.1629
117 10000 0.1658
118 10000 0.1725
119 10000 0.18015
120 10000 0.19165
121 9976 0.205443
122 10000 0.2174
123 10000 0.2305
124 10000 0.24205
125 10000 0.2535
126 10000 0.26805
127 10000 0.2871
128 10000 0.29875
129 10000 0.31285
130 10000 0.3251
131 10000 0.33115
132 10000 0.34535
133 10000 0.3595
134 10000 0.38305
135 10000 0.40015
136 10000 0.41665
137 10000 0.44425
138 10000 0.45805
139 10000 0.47725
140 10000 0.49015
141 10000 0.50355
142 10000 0.5155
143 10000 0.53405
144 10000 0.54305
145 10000 0.55755
146 10000 0.5715
147 10000 0.58605
148 10000 0.6023
149 10000 0.62005
150 10000 0.6345
151 10000 0.6501
152 10000 0.65735
153 10000 0.6746
154 10000 0.6877
155 10000 0.70625
156 10000 0.7122
157 10000 0.72565
158 10000 0.7408
159 10000 0.75425
160 10000 0.76615
161 10000 0.7828
162 10000 0.79395
163 10000 0.79585
164 10000 0.79975
165 10000 0.8119
166 10000 0.826
167 10000 0.8391
168 10000 0.84995
169 10000 0.8575
170 10000 0.8612
171 10000 0.8719
172 10000 0.8782
173 10000 0.88015
174 10000 0.8847
175 10000 0.8927
176 10000 0.89555
177 10000 0.90305
178 10000 0.90725
179 10000 0.9134
180 10000 0.9169
181 10000 0.91685
182 10000 0.9227
183 10000 0.9275
184 10000 0.929
185 10000 0.93355
186 10000 0.9357
187 10000 0.9414
188 10000 0.94165
189 10000 0.9486
190 10000 0.95475
191 10000 0.9569
192 10000 0.95995
193 10000 0.963
194 10000 0.967
195 10000 0.9686
196 10000 0.97265
197 10000 0.9708
198 10000 0.9734
199 10000 0.97515
200 10000 0.9765
201 10000 0.9771
202 10000 0.9795
203 10000 0.9805
204 10000 0.9821
205 10000 0.9817
206 10000 0.9843
207 10000 0.9855
208 10000 0.9873
209 10000 0.98815
210 10000 0.989
211 10000 0.9892
212 10000 0.9909
213 10000 0.9911
214 10000 0.9921
215 10000 0.99195
216 10000 0.9916
217 10000 0.9915
218 10000 0.99305
219 10000 0.99325
220 10000 0.99505
221 10000 0.9952
222 10000 0.9947
223 10000 0.99475
224 10000 0.99625
225 10000 0.99615
226 10000 0.99705
227 10000 0.99705
228 10000 0.998
229 10000 0.9978
230 10000 0.998
231 10000 0.9982
232 10000 0.9977
233 10000 0.99825
234 10000 0.99845
235 10000 0.99845
236 10000 0.9991
237 10000 0.99905
238 10000 0.99935
239 10000 0.99975
240 10000 1
