t n p
0 10000 0
1 9564 0
2 9082 0
3 8522 0
4 8046 0
5 7742 0
6 7366 6.78794e-05
7 7020 0
8 6702 0
9 6258 0
10 5986 0
11 5630 0
12 5290 0
13 4964 0
14 4706 0
15 4390 0
16 4116 0
17 4068 0
18 3926 0
19 3772 0
20 3662 0
21 3474 0
22 3308 0
23 3174 0
24 2848 0.000175562
25 2720 0
26 2680 0
27 2534 0
28 2400 0
29 2256 0
30 2150 0
31 2018 0
32 1866 0
33 1724 0
34 1574 0
35 1522 0
36 1420 0
37 1350 0.00037037
38 1312 0
39 1184 0
40 1092 0.000457875
41 1096 0
42 1030 0.000485437
43 964 0
44 878 0
45 768 0
46 738 0
47 662 0
48 676 0
49 612 0
50 562 0
51 518 0
52 476 0
53 434 0.00115207
54 422 0.00236967
55 414 0.00120773
56 366 0.00273224
57 344 0.00145349
58 354 0
59 318 0
60 286 0
61 294 0
62 294 0.00170068
63 260 0
64 262 0
65 234 0
66 194 0
67 182 0
68 182 0
69 166 0.00301205
70 154 0.00974026
71 160 0.015625
72 156 0.00320513
73 156 0.00320513
74 166 0.0060241
75 138 0.00724638
76 128 0.0078125
77 130 0.0153846
78 128 0.0117188
79 108 0.00925926
80 92 0.0108696
81 76 0
82 60 0
83 62 0
84 54 0
85 52 0
86 60 0
87 64 0
88 64 0
89 56 0
90 74 0
91 64 0
92 72 0
93 60 0
94 60 0.00833333
95 58 0
96 56 0
97 54 0
98 56 0
99 56 0
100 52 0
101 52 0
102 52 0
103 40 0
104 36 0
105 26 0.0192308
106 30 0.0333333
107 28 0
108 36 0
109 32 0
110 28 0
111 18 0
112 20 0
113 20 0
114 10 0
115 6 0.0833333
116 4 0.25
117 4 0.375
118 2 0
119 4 0
120 6 0
121 4 0.25
122 8 0.0625
123 8 0
124 6 0.0833333
125 6 0.416667
126 8 0.25
127 6 0.416667
128 6 0.5
129 6 0.666667
130 8 0.6875
131 10 0.85
132 10 0.85
133 10 0.7
134 14 0.571429
135 22 0.659091
136 28 0.607143
137 40 0.7625
138 46 0.858696
139 38 0.894737
140 32 0.921875
141 30 0.85
142 36 0.875
143 38 0.921053
144 42 0.940476
145 54 0.962963
146 58 0.982759
147 66 1
148 74 1
149 96 1
150 114 1
151 120 1
152 134 1
153 158 1
154 192 1
155 212 1
156 242 1
157 282 1
158 308 1
159 366 1
160 410 1
161 490 1
162 568 1
163 636 1
164 778 1
165 882 1
166 978 1
167 1142 1
168 1350 1
169 1532 1
170 1708 1
171 2016 1
172 2394 1
173 2706 1
174 3158 1
175 3668 1
176 4122 1
177 4610 1
178 5274 1
179 5970 1
180 6678 1
181 7652 1
182 8670 1
183 9906 1
184 10000 1
