t n p
0 10000 0
1 9352 0
2 8800 0
3 8308 0
4 7908 0
5 7510 0
6 7132 0
7 6760 0
8 6462 0
9 6196 0
10 5904 0
11 5676 0
12 5428 0
13 5132 0
14 4800 0
15 4684 0
16 4392 0
17 4176 0
18 4036 0
19 3834 0
20 3678 0
21 3486 0
22 3392 0
23 3178 0.000157332
24 3032 0
25 2872 0
26 2772 0
27 2680 0
28 2556 0
29 2392 0
30 2230 0.000224215
31 2156 0.000463822
32 2060 0
33 1930 0
34 1908 0
35 1846 0
36 1778 0
37 1674 0
38 1588 0
39 1492 0
40 1364 0
41 1256 0
42 1176 0
43 1092 0
44 994 0.000503018
45 888 0.00168919
46 830 0.00361446
47 766 0.00391645
48 678 0.00442478
49 680 0.00220588
50 644 0.00465839
51 608 0.00328947
52 598 0.0041806
53 580 0.00344828
54 570 0.00175439
55 554 0.000902527
56 524 0
57 518 0.000965251
58 476 0.00315126
59 462 0.00649351
60 416 0.0132212
61 382 0.013089
62 374 0.0160428
63 388 0.0219072
64 376 0.0132979
65 392 0.0102041
66 376 0.0146277
67 330 0.0181818
68 334 0.0269461
69 310 0.0403226
70 282 0.0390071
71 288 0.0295139
72 282 0.0460993
73 276 0.0652174
74 294 0.079932
75 274 0.0693431
76 276 0.057971
77 292 0.0547945
78 290 0.0586207
79 306 0.0702614
80 314 0.0907643
81 308 0.123377
82 296 0.135135
83 278 0.125899
84 276 0.110507
85 256 0.126953
86 240 0.147917
87 262 0.160305
88 246 0.148374
89 224 0.160714
90 200 0.19
91 216 0.226852
92 220 0.213636
93 216 0.210648
94 220 0.204545
95 178 0.292135
96 170 0.291176
97 186 0.303763
98 182 0.293956
99 186 0.293011
100 196 0.382653
101 208 0.415865
102 220 0.434091
103 230 0.491304
104 240 0.485417
105 254 0.440945
106 260 0.513462
107 290 0.493103
108 330 0.5
109 342 0.486842
110 344 0.49564
111 354 0.497175
112 376 0.519947
113 384 0.501302
114 406 0.536946
115 436 0.555046
116 464 0.532328
117 540 0.557407
118 550 0.58
119 556 0.57554
120 612 0.579248
121 628 0.619427
122 650 0.639231
123 690 0.646377
124 708 0.675847
125 774 0.7177
126 846 0.746454
127 956 0.76046
128 1078 0.784323
129 1164 0.811856
130 1258 0.816773
131 1370 0.815693
132 1478 0.818674
133 1616 0.835396
134 1730 0.852601
135 1892 0.860994
136 2102 0.879401
137 2350 0.879574
138 2572 0.886664
139 2906 0.892636
140 3244 0.893342
141 3626 0.902372
142 4042 0.908956
143 4620 0.920022
144 5104 0.930447
145 5732 0.935101
146 6504 0.942497
147 7366 0.946307
148 8362 0.95049
149 9528 0.953663
150 10000 0.95765
151 10000 0.95995
152 10000 0.96385
153 10000 0.9696
154 10000 0.97205
155 10000 0.97685
156 10000 0.97985
157 10000 0.9816
158 10000 0.9835
159 10000 0.98535
160 10000 0.987
161 10000 0.98895
162 10000 0.99075
163 10000 0.99015
164 10000 0.9913
165 10000 0.9923
166 10000 0.99285
167 10000 0.99275
168 10000 0.99225
169 10000 0.99375
170 10000 0.995
171 10000 0.996
172 10000 0.9966
173 10000 0.99695
174 10000 0.9969
175 10000 0.99695
176 10000 0.997
177 10000 0.99775
178 10000 0.99725
179 10000 0.99755
180 10000 0.99805
181 10000 0.9981
182 10000 0.99815
183 10000 0.99895
184 10000 0.9992
185 10000 0.9991
186 10000 0.9993
187 10000 0.99945
188 10000 0.9994
189 10000 0.99955
190 10000 0.99925
191 10000 0.99955
192 10000 0.9994
193 10000 0.9994
194 10000 0.9994
195 10000 0.9994
196 10000 0.9991
197 10000 0.99905
198 10000 0.99925
199 10000 0.9991
200 10000 0.99905
201 10000 0.99945
202 10000 0.9996
203 10000 0.99925
204 10000 0.9989
205 10000 0.9994
206 10000 0.9995
207 10000 0.99925
208 10000 0.99925
209 10000 0.9994
210 10000 0.99955
211 10000 0.99955
212 10000 0.99925
213 10000 0.9992
214 10000 0.9991
215 10000 0.99925
216 10000 0.99935
217 10000 0.9996
218 10000 0.9998
219 10000 0.9997
220 10000 0.99985
221 10000 0.9998
222 10000 0.99995
223 10000 1
