t n p
0 10000 0
1 9480 0
2 9100 0
3 8712 0
4 8258 0
5 7848 0
6 7540 6.6313e-05
7 7244 0.000138045
8 6840 0.000292398
9 6578 0.000456066
10 6238 0.000641231
11 5886 0.000339789
12 5494 0.000273025
13 5128 0.000292512
14 4858 0.000308769
15 4600 0
16 4386 0
17 4150 0
18 3882 0
19 3602 0
20 3344 0
21 3214 0
22 3056 0
23 2952 0
24 2752 0
25 2694 0
26 2584 0
27 2470 0
28 2458 0
29 2410 0.000207469
30 2296 0
31 2272 0
32 2224 0
33 2050 0
34 1850 0
35 1770 0
36 1694 0
37 1588 0
38 1506 0
39 1382 0
40 1300 0
41 1218 0
42 1190 0
43 1106 0
44 1042 0
45 1008 0
46 978 0
47 876 0
48 880 0
49 856 0
50 810 0
51 746 0
52 712 0
53 684 0
54 622 0
55 570 0
56 570 0
57 552 0
58 570 0
59 496 0
60 534 0
61 482 0
62 460 0
63 464 0
64 428 0
65 366 0
66 358 0
67 314 0
68 276 0
69 232 0
70 218 0
71 212 0
72 194 0
73 196 0
74 168 0
75 166 0
76 140 0
77 130 0
78 120 0
79 106 0
80 94 0
81 96 0
82 94 0
83 84 0
84 86 0
85 92 0
86 92 0
87 90 0
88 76 0
89 80 0
90 66 0
91 70 0
92 64 0
93 44 0
94 40 0
95 36 0
96 30 0
97 26 0
98 22 0
99 18 0
100 22 0
101 28 0
102 34 0
103 38 0.0131579
104 34 0
105 36 0
106 44 0
107 40 0
108 48 0
109 46 0
110 46 0
111 54 0
112 52 0
113 50 0
114 46 0
115 48 0
116 44 0
117 38 0
118 28 0
119 28 0
120 18 0
121 22 0
122 20 0
123 10 0
124 10 0.05
125 12 0.125
126 12 0.166667
127 16 0.125
128 18 0.138889
129 18 0.166667
130 18 0.25
131 14 0.0714286
132 20 0.15
133 18 0.25
134 20 0.4
135 14 0.321429
136 12 0.5
137 12 0.708333
138 12 0.791667
139 12 0.666667
140 16 0.53125
141 24 0.5
142 22 0.5
143 18 0.583333
144 16 0.5625
145 12 0.708333
146 14 0.642857
147 12 0.75
148 14 1
149 18 1
150 22 1
151 28 1
152 38 1
153 50 1
154 54 1
155 50 1
156 48 1
157 62 1
158 70 1
159 80 1
160 96 1
161 110 1
162 102 1
163 122 1
164 150 1
165 140 1
166 164 1
167 182 1
168 206 1
169 246 1
170 278 1
171 332 1
172 378 1
173 432 1
174 474 1
175 506 1
176 538 1
177 624 1
178 724 1
179 826 1
180 976 1
181 1150 1
182 1290 1
183 1472 1
184 1694 1
185 1910 1
186 2216 1
187 2522 1
188 2820 1
189 3282 1
190 3776 1
191 4304 1
192 4944 1
193 5800 1
194 6558 1
195 7488 1
196 8662 1
197 9890 1
198 10000 1
