t n p
1 9438 0
2 8934 0
3 8392 5.95806e-05
4 7908 0
5 7478 0
6 7114 7.02839e-05
7 6758 0
8 6456 0
9 6166 0
10 5742 0
11 5388 0
12 5208 0
13 5058 0
14 4810 0
15 4458 0
16 4228 0
17 4014 0.000124564
18 3814 0.000393288
19 3620 0.000552486
20 3440 0.00116279
21 3234 0.00200989
22 3128 0.00127877
23 2930 0.00102389
24 2762 0.0012672
25 2656 0.00207078
26 2604 0.00326421
27 2460 0.00304878
28 2362 0.00338696
29 2262 0.005084
30 2218 0.00338142
31 2128 0.00399436
32 2054 0.00730282
33 1940 0.00773196
34 1864 0.00777897
35 1792 0.00669643
36 1642 0.00822168
37 1596 0.00845865
38 1572 0.0104962
39 1460 0.0116438
40 1414 0.0152051
41 1356 0.0188053
42 1312 0.0217226
43 1270 0.0192913
44 1150 0.0204348
45 1080 0.0296296
46 1030 0.0315534
47 1050 0.0280952
48 994 0.028169
49 954 0.033543
50 962 0.0348233
51 922 0.0352495
52 898 0.032294
53 844 0.0290284
54 820 0.0292683
55 780 0.0391026
56 742 0.0471698
57 696 0.0545977
58 630 0.0619048
59 642 0.0630841
60 648 0.0648148
61 680 0.0595588
62 626 0.057508
63 616 0.0698052
64 600 0.0616667
65 598 0.069398
66 578 0.083045
67 546 0.0860806
68 508 0.0846457
69 500 0.091
70 510 0.0960784
71 476 0.116597
72 466 0.14485
73 480 0.166667
74 476 0.163866
75 490 0.156122
76 480 0.163542
77 474 0.164557
78 478 0.169456
79 512 0.196289
80 484 0.193182
81 502 0.187251
82 496 0.224798
83 512 0.243164
84 530 0.249057
85 544 0.282169
86 564 0.280142
87 588 0.285714
88 586 0.286689
89 616 0.298701
90 624 0.296474
91 658 0.295593
92 720 0.321528
93 736 0.33288
94 772 0.331606
95 796 0.34799
96 752 0.390293
97 796 0.412688
98 820 0.42439
99 846 0.447991
100 894 0.465324
101 966 0.466874
102 1048 0.516698
103 1122 0.557487
104 1220 0.594672
105 1292 0.600619
106 1372 0.636662
107 1458 0.658779
108 1594 0.686951
109 1750 0.72
110 1926 0.720405
111 2116 0.729915
112 2320 0.749353
113 2524 0.769216
114 2752 0.771257
115 3100 0.778387
116 3380 0.787574
117 3688 0.804908
118 4036 0.821729
119 4502 0.833518
120 4932 0.83972
121 5522 0.863184
122 6110 0.866858
123 6812 0.87478
124 7502 0.881498
125 8474 0.884824
126 9546 0.892416
127 10000 0.89625
128 10000 0.903
129 10000 0.91215
130 10000 0.92445
131 10000 0.93145
132 10000 0.9343
133 10000 0.9448
134 10000 0.9499
135 10000 0.9547
136 10000 0.95945
137 10000 0.9619
138 10000 0.9668
139 10000 0.97
140 10000 0.9727
141 10000 0.9749
142 10000 0.97625
143 10000 0.9787
144 10000 0.9799
145 10000 0.9829
146 10000 0.9857
147 10000 0.98665
148 10000 0.988
149 10000 0.9896
150 10000 0.99135
151 10000 0.9931
152 10000 0.9937
153 10000 0.99495
154 10000 0.9946
155 10000 0.9938
156 10000 0.9938
157 10000 0.9939
158 10000 0.99395
159 10000 0.99445
160 10000 0.99495
161 10000 0.9953
162 10000 0.997
163 10000 0.99655
164 10000 0.9965
165 10000 0.9967
166 10000 0.998
167 10000 0.9983
168 10000 0.9983
169 10000 0.998
170 10000 0.99815
171 10000 0.99895
172 10000 0.99905
173 10000 0.99925
174 10000 0.99915
175 10000 0.99945
176 10000 0.99965
177 10000 0.99995
178 10000 0.9998
179 10000 0.9999
180 10000 1
