t n p
1 9376 0
2 8854 0
3 8400 0
4 8104 0
5 7550 0
6 7132 0
7 6778 0
8 6438 0
9 6142 8.14067e-05
10 5828 0
11 5492 0
12 5272 9.48407e-05
13 5010 0
14 4712 0
15 4504 0
16 4266 0
17 4060 0
18 3822 0
19 3656 0
20 3484 0
21 3262 0
22 3116 0
23 2964 0.000168691
24 2812 0
25 2760 0
26 2662 0
27 2556 0
28 2414 0
29 2314 0
30 2248 0
31 2158 0
32 2038 0.000245339
33 1942 0.000514933
34 1882 0
35 1806 0
36 1720 0
37 1650 0
38 1620 0
39 1612 0
40 1504 0
41 1402 0
42 1232 0.000405844
43 1220 0.000409836
44 1170 0.00042735
45 1090 0.000458716
46 1068 0.00093633
47 972 0.00154321
48 928 0
49 844 0
50 810 0
51 740 0
52 698 0
53 618 0
54 600 0
55 560 0.000892857
56 544 0
57 578 0
58 558 0.000896057
59 540 0.00185185
60 496 0.00403226
61 458 0.00218341
62 422 0.0035545
63 396 0.00378788
64 394 0.00507614
65 328 0.0106707
66 302 0.0198675
67 328 0.0243902
68 326 0.0291411
69 322 0.0419255
70 310 0.0435484
71 314 0.0461783
72 300 0.0666667
73 266 0.0789474
74 278 0.107914
75 268 0.125
76 274 0.116788
77 262 0.116412
78 262 0.137405
79 244 0.145492
80 242 0.163223
81 234 0.181624
82 232 0.200431
83 236 0.237288
84 224 0.265625
85 238 0.306723
86 252 0.365079
87 238 0.382353
88 266 0.422932
89 272 0.479779
90 290 0.501724
91 304 0.534539
92 332 0.575301
93 352 0.568182
94 386 0.601036
95 398 0.581658
96 400 0.62625
97 448 0.655134
98 452 0.685841
99 462 0.660173
100 482 0.709544
101 522 0.72318
102 566 0.7447
103 616 0.762175
104 654 0.795107
105 720 0.7875
106 804 0.790423
107 854 0.819672
108 954 0.814465
109 1008 0.826389
110 1108 0.844765
111 1184 0.874155
112 1272 0.895833
113 1414 0.895332
114 1626 0.897294
115 1772 0.900677
116 2080 0.914663
117 2394 0.916876
118 2702 0.92376
119 3042 0.931295
120 3472 0.938796
121 3952 0.939271
122 4494 0.945705
123 5098 0.944488
124 5776 0.950312
125 6604 0.954043
126 7376 0.958921
127 8362 0.961911
128 9544 0.96579
129 10000 0.96645
130 10000 0.97
131 10000 0.97445
132 10000 0.97645
133 10000 0.97805
134 10000 0.98005
135 10000 0.98245
136 10000 0.98325
137 10000 0.98485
138 10000 0.9859
139 10000 0.98915
140 10000 0.99145
141 10000 0.9917
142 10000 0.99315
143 10000 0.99375
144 10000 0.9931
145 10000 0.9941
146 10000 0.9949
147 10000 0.996
148 10000 0.99695
149 10000 0.9967
150 10000 0.99655
151 10000 0.9967
152 10000 0.99695
153 10000 0.99715
154 10000 0.99795
155 10000 0.99825
156 10000 0.9982
157 10000 0.99805
158 10000 0.99825
159 10000 0.9988
160 10000 0.9985
161 10000 0.99845
162 10000 0.9985
163 10000 0.99915
164 10000 0.9996
165 10000 0.99935
166 10000 0.99945
167 10000 0.9993
168 10000 0.99945
169 10000 0.9994
170 10000 0.9996
171 10000 0.99955
172 10000 0.9998
173 10000 0.99975
174 10000 0.9999
175 10000 1
