t n p
0 10000 0
1 9456 0
2 9066 0
3 8670 0
4 8160 0
5 7836 0
6 7418 0
7 6754 0
8 6352 0
9 6026 0
10 5732 0
11 5374 9.30406e-05
12 5072 0
13 4806 0
14 4552 0
15 4300 0
16 4126 0.000121183
17 3968 0
18 3758 0
19 3520 0.000142045
20 3284 0.000304507
21 3086 0.000486066
22 3004 0
23 2900 0
24 2744 0
25 2574 0
26 2444 0
27 2222 0
28 2126 0.000235183
29 2096 0.000477099
30 2026 0.000493583
31 1928 0.00155602
32 1820 0.00137363
33 1834 0.00109051
34 1720 0.000872093
35 1620 0.00246914
36 1578 0.002218
37 1434 0.00523013
38 1396 0.00573066
39 1368 0.00548246
40 1294 0.00618238
41 1222 0.00900164
42 1170 0.00854701
43 1110 0.0121622
44 1022 0.0215264
45 1042 0.0263916
46 1022 0.0249511
47 942 0.022293
48 882 0.0300454
49 848 0.0395047
50 800 0.034375
51 748 0.0287433
52 728 0.0302198
53 702 0.025641
54 710 0.028169
55 692 0.0202312
56 664 0.0203313
57 596 0.0276846
58 566 0.0273852
59 566 0.0344523
60 556 0.0296763
61 524 0.0267176
62 514 0.0311284
63 514 0.0272374
64 500 0.033
65 494 0.0526316
66 472 0.065678
67 418 0.0502392
68 404 0.0668317
69 356 0.0814607
70 318 0.0849057
71 294 0.119048
72 292 0.106164
73 280 0.125
74 254 0.145669
75 250 0.168
76 276 0.164855
77 262 0.192748
78 274 0.191606
79 264 0.174242
80 230 0.2
81 220 0.263636
82 260 0.269231
83 258 0.242248
84 252 0.265873
85 250 0.272
86 236 0.292373
87 222 0.313063
88 216 0.310185
89 194 0.283505
90 166 0.334337
91 202 0.34901
92 218 0.387615
93 220 0.481818
94 234 0.482906
95 232 0.551724
96 256 0.597656
97 242 0.628099
98 278 0.660072
99 286 0.657343
100 298 0.669463
101 324 0.692901
102 364 0.710165
103 382 0.744764
104 398 0.782663
105 456 0.799342
106 536 0.851679
107 586 0.859215
108 658 0.866261
109 728 0.870192
110 816 0.881127
111 898 0.880846
112 1040 0.872596
113 1164 0.890464
114 1294 0.9034
115 1460 0.905137
116 1654 0.912636
117 1868 0.926124
118 2122 0.936145
119 2336 0.939212
120 2590 0.941699
121 2932 0.950716
122 3390 0.949263
123 3986 0.952709
124 4384 0.957687
125 5064 0.95547
126 5746 0.955447
127 6626 0.959931
128 7440 0.963239
129 8562 0.965779
130 9780 0.968303
131 10000 0.9682
132 10000 0.97105
133 10000 0.97455
134 10000 0.9782
135 10000 0.9792
136 10000 0.9824
137 10000 0.986
138 10000 0.9858
139 10000 0.98855
140 10000 0.9889
141 10000 0.99095
142 10000 0.9929
143 10000 0.9939
144 10000 0.99475
145 10000 0.9949
146 10000 0.99525
147 10000 0.9961
148 10000 0.99625
149 10000 0.9959
150 10000 0.99565
151 10000 0.99615
152 10000 0.99555
153 10000 0.9968
154 10000 0.9975
155 10000 0.99775
156 10000 0.99725
157 10000 0.99785
158 10000 0.99815
159 10000 0.99785
160 10000 0.9985
161 10000 0.9988
162 10000 0.99915
163 10000 0.9991
164 10000 0.9994
165 10000 0.99965
166 10000 0.99945
167 10000 0.99925
168 10000 0.99945
169 10000 0.99975
170 10000 1
